frame,pump_rpm,time_s,area_um2,area_mm2,r_eff_um,coverage
676,4,6.76,96322.62855166108,0.096322628551661,175.10124194648876,0.7527777777777778
677,4,6.77,95707.45495469827,0.0957074549546982,174.54119597840014,0.7444444444444445
678,4,6.78,97190.4439102876,0.0971904439102876,175.88825753652725,0.7527777777777778
679,4,6.79,96985.25587364218,0.0969852558736421,175.70249218108674,0.75
680,4,6.8,98117.01664884496,0.0981170166488449,176.72469098059537,0.7583333333333333
681,4,6.81,98284.17229710576,0.0982841722971057,176.87516416263705,0.75
682,4,6.82,99812.82471873888,0.0998128247187389,178.2453614428842,0.75
683,4,6.83,96856.23605843012,0.0968562360584301,175.58558447648616,0.7472222222222222
684,4,6.84,96365.80108367128,0.0963658010836712,175.14047840220493,0.75
685,4,6.85,98258.92053185472,0.0982589205318547,176.852440783374,0.7472222222222222
686,4,6.86,98951.7018939728,0.0989517018939727,177.4748009368171,0.7583333333333333
687,4,6.87,99933.27492243184,0.0999332749224318,178.35287877276534,0.7472222222222222
688,4,6.88,98633.3461003886,0.0986333461003886,177.18907746004302,0.75
689,4,6.89,96893.1436110897,0.0968931436110897,175.61903517226042,0.7555555555555555
690,4,6.9,96938.9185848334,0.0969389185848333,175.66051389403955,0.75
691,4,6.91,96306.46028407793,0.0963064602840779,175.08654549047623,0.7472222222222222
692,4,6.92,96682.21936222073,0.0966822193622207,175.42778069959374,0.7527777777777778
693,4,6.93,98206.08130815571,0.0982060813081557,176.8048827486253,0.7583333333333333
694,4,6.94,99426.95410794884,0.0994269541079488,177.90048466966627,0.7472222222222222
695,4,6.95,96759.7241431146,0.0967597241431146,175.49808198145584,0.75
696,4,6.96,98551.20652551486,0.0985512065255148,177.11528260545975,0.7555555555555555
697,4,6.97,97122.97271092776,0.0971229727109277,175.82719468116082,0.7555555555555555
698,4,6.98,99143.5171283404,0.0991435171283404,177.64673273939698,0.7472222222222222
699,4,6.99,96278.83355504928,0.0962788335550492,175.06143079163914,0.7444444444444445
700,4,7.0,97677.74194536888,0.0976777419453688,176.32864464210016,0.75
701,4,7.01,96289.85169375494,0.0962898516937549,175.0714475101329,0.7472222222222222
702,4,7.02,97640.72674201951,0.0976407267420195,176.295231405035,0.7527777777777778
703,4,7.03,97259.12916251375,0.0972591291625137,175.95039736827636,0.7472222222222222
704,4,7.04,96512.70167226698,0.0965127016722669,175.27392014954606,0.7388888888888889
705,4,7.05,97531.90126655895,0.0975319012665589,176.19695908683298,0.7444444444444445
706,4,7.06,94105.8915603848,0.0941058915603848,173.07465334880854,0.7388888888888889
707,4,7.07,98759.33849964688,0.0987593384996468,177.3022103568059,0.7416666666666667
708,4,7.08,96910.4076761493,0.0969104076761493,175.63468005328514,0.7472222222222222
709,4,7.09,97659.91085069344,0.0976599108506934,176.3125494898289,0.7277777777777777
710,4,7.1,98155.90606038072,0.0981559060603807,176.75971058571756,0.7361111111111112
711,4,7.11,98810.49038958602,0.098810490389586,177.34812079543914,0.7305555555555555
712,4,7.12,96993.48886467688,0.0969934888646768,175.70994963599549,0.7333333333333333
713,4,7.13,96962.56437238792,0.0969625643723879,175.68193654859135,0.7277777777777777
714,4,7.14,97713.07341084236,0.0977130734108423,176.36053208151085,0.725
715,4,7.15,95831.18817653495,0.0958311881765349,174.65398535770743,0.7277777777777777
716,4,7.16,95699.85798710871,0.0956998579871087,174.53426856546398,0.7305555555555555
717,4,7.17,96798.77766710172,0.0967987776671017,175.53349509978207,0.725
718,4,7.18,96355.1948907189,0.0963551948907189,175.13083999936077,0.7277777777777777
719,4,7.19,97762.970709675,0.0977629707096749,176.40555569365128,0.7305555555555555
720,4,7.2,94923.50130244638,0.0949235013024463,173.82487996759443,0.7194444444444444
721,4,7.21,97345.45447756162,0.0973454544775616,176.0284651278367,0.725
722,4,7.22,98931.8508779404,0.0989318508779403,177.45699815140838,0.7277777777777777
723,4,7.23,98168.28318923556,0.0981682831892355,176.77085463623155,0.7222222222222222
724,4,7.24,95115.63560674909,0.095115635606749,174.00071018327256,0.7194444444444444
725,4,7.25,95750.21803981434,0.0957502180398143,174.58018503348666,0.725
726,4,7.26,96983.2234337206,0.0969832234337206,175.7006511454205,0.7194444444444444
727,4,7.27,94667.33702171466,0.0946673370217146,173.59017619872546,0.7166666666666667
728,4,7.28,97287.66668430154,0.0972876666843015,175.97620892997605,0.725
729,4,7.29,96306.29570642364,0.0963062957064236,175.08639588812775,0.725
730,4,7.3,98000.82919469028,0.0980008291946902,176.62002374271998,0.7194444444444444
731,4,7.31,97161.73434265389,0.0971617343426538,175.86227736507297,0.725
732,4,7.32,95517.67035909135,0.0955176703590913,174.36805550485215,0.7138888888888889
733,4,7.33,96428.79572714734,0.0964287957271473,175.19771400548655,0.725
734,4,7.34,97742.7506996522,0.0977427506996522,176.3873120451041,0.7194444444444444
735,4,7.35,92967.00945315986,0.0929670094531598,172.02417910829482,0.7166666666666667
736,4,7.36,98283.2308948953,0.0982832308948953,176.87431707268678,0.725
737,4,7.37,98866.45367244056,0.0988664536724405,177.39833600084745,0.725
738,4,7.38,98268.45979385063,0.0982684597938506,176.86102524987524,0.725
739,4,7.39,97493.72617262916,0.0974937261726291,176.16247296641598,0.7277777777777777
740,4,7.4,95361.18394359376,0.0953611839435937,174.22516353109518,0.7222222222222222
741,4,7.41,99137.90651417682,0.0991379065141768,177.6417060800388,0.7305555555555555
742,4,7.42,95990.58460087802,0.095990584600878,174.79917636825698,0.7305555555555555
743,4,7.43,96995.52640910518,0.0969955264091051,175.7117951977588,0.7361111111111112
744,4,7.44,95231.99805415473,0.0952319980541547,174.10711203645002,0.7166666666666667
745,4,7.45,97070.39990179754,0.0970703999017975,175.7796004789982,0.7333333333333333
746,4,7.46,95739.24235351173,0.0957392423535117,174.57017883037372,0.7388888888888889
747,4,7.47,97220.22276323612,0.0972202227632361,175.91520128325598,0.7416666666666667
748,4,7.48,97218.73222060857,0.0972187322206085,175.9138527463779,0.7333333333333333
749,4,7.49,95712.9298782549,0.0957129298782549,174.54618820204712,0.7305555555555555
750,4,7.5,97059.05194344996,0.0970590519434499,175.76932547297943,0.7333333333333333
751,4,7.51,97643.34879608075,0.0976433487960807,176.29759851423003,0.7416666666666667
752,4,7.52,96799.7422552624,0.0967997422552624,175.5343696826717,0.7388888888888889
753,4,7.53,96554.95983093152,0.0965549598309315,175.3122878587359,0.7333333333333333
754,4,7.54,95708.51224895712,0.0957085122489571,174.54216006680298,0.7416666666666667
755,4,7.55,95259.23212164135,0.0952592321216413,174.1320054860535,0.7333333333333333
756,4,7.56,97439.95018885606,0.097439950188856,176.11388206035605,0.7361111111111112
757,4,7.57,95695.4094030156,0.0956954094030156,174.5302119272911,0.7388888888888889
758,4,7.58,98587.86081456086,0.0985878608145608,177.14821691167614,0.7444444444444445
759,4,7.59,97482.14824039336,0.0974821482403933,176.15201251007898,0.7361111111111112
760,4,7.6,96518.09417993136,0.0965180941799313,175.27881666958598,0.7361111111111112
761,4,7.61,93778.50232095178,0.0937785023209517,172.7733324337657,0.7333333333333333
762,4,7.62,95882.43814941034,0.0958824381494103,174.7006810930145,0.7361111111111112
763,4,7.63,96279.44695441448,0.0962794469544144,175.06198845522684,0.7361111111111112
764,4,7.64,96125.59135551256,0.0961255913555125,174.92205705319947,0.7305555555555555
765,4,7.65,98785.35523733911,0.0987853552373391,177.32556268689166,0.7388888888888889
766,4,7.66,97669.1973453928,0.0976691973453928,176.32093208315956,0.7388888888888889
767,4,7.67,97094.44942778928,0.0970944494277892,175.80137413125476,0.7444444444444445
768,4,7.68,98261.51622944955,0.0982615162294495,176.85477671593375,0.75
769,4,7.69,96565.82485110112,0.0965658248511011,175.32215124620691,0.75
770,4,7.7,97212.26146478637,0.0972122614647863,175.90799834721855,0.7444444444444445
771,4,7.71,94379.91168501988,0.0943799116850198,173.32645195265175,0.7361111111111112
772,4,7.72,93682.34614538554,0.0936823461453855,172.6847327906209,0.7333333333333333
773,4,7.73,97801.54541639074,0.0978015454163907,176.44035476639175,0.7444444444444445
774,4,7.74,98256.52497085964,0.0982565249708596,176.85028493132012,0.7472222222222222
775,4,7.75,98198.40100895092,0.0981984010089509,176.79796901715076,0.75
776,4,7.76,98865.21877383642,0.0988652187738364,177.3972280940022,0.7416666666666667
777,4,7.77,98364.23743756236,0.0983642374375623,176.9471933185317,0.7416666666666667
778,4,7.78,98516.31456657742,0.0985163145665774,177.0839260828994,0.7472222222222222
779,4,7.79,99204.46196941874,0.0992044619694187,177.7013252578885,0.7444444444444445
780,4,7.8,98894.42192662878,0.0988944219266287,177.42342626518345,0.7472222222222222
781,4,7.81,98883.99135777156,0.0988839913577715,177.41406943783008,0.75
782,4,7.82,98304.0815799816,0.0983040815799816,176.89307792880427,0.7555555555555555
783,4,7.83,98125.63914094536,0.0981256391409453,176.73245606471392,0.75
784,4,7.84,95223.57656754414,0.0952235765675441,174.09941360966283,0.75
785,4,7.85,96419.5664435078,0.0964195664435078,175.1893296423141,0.75
786,4,7.86,97563.56429227516,0.0975635642922751,176.2255572996126,0.7444444444444445
787,4,7.87,94908.06557680533,0.0949080655768053,173.81074636418958,0.7555555555555555
788,4,7.88,92666.33156486052,0.0926663315648605,171.74576982703292,0.7472222222222222
789,4,7.89,94218.5480948217,0.0942185480948217,173.17821837767215,0.7444444444444445
790,4,7.9,93325.5451195356,0.0933255451195356,172.35557329265453,0.7527777777777778
791,4,7.91,93240.71016342692,0.0932407101634269,172.27721799418586,0.7555555555555555
792,4,7.92,94339.80420146698,0.0943398042014669,173.28961982175977,0.7638888888888888
793,4,7.93,94169.98776921302,0.094169987769213,173.13358452000915,0.7555555555555555
794,4,7.94,92955.13828999644,0.0929551382899964,172.0131956836082,0.7583333333333333
795,4,7.95,92423.10477600394,0.0924231047760039,171.52022610177022,0.7638888888888888
796,4,7.96,91724.74635000534,0.0917247463500053,170.87098516397472,0.7583333333333333
797,4,7.97,91868.2820401576,0.0918682820401576,171.0046268382904,0.7555555555555555
798,4,7.98,91874.4936478602,0.0918744936478602,171.01040791789185,0.7583333333333333
799,4,7.99,90992.02926296931,0.0909920292629693,170.18713957972244,0.7555555555555555
800,4,8.0,91140.4449543129,0.0911404449543129,170.32587783465954,0.7666666666666667
801,4,8.01,90704.22549461402,0.090704225494614,169.9177792156532,0.7583333333333333
802,4,8.02,91099.25077293086,0.0910992507729308,170.28738105027108,0.7638888888888888
803,4,8.03,90863.60675312889,0.0908636067531288,170.06699951441834,0.7583333333333333
804,4,8.04,89368.45715303389,0.0893684571530338,168.66197978442915,0.7611111111111111
805,4,8.05,89185.37541711915,0.0891853754171191,168.48912931783417,0.7583333333333333
806,4,8.06,91059.39373603545,0.0910593937360354,170.2501255684777,0.7722222222222223
807,4,8.07,91132.62509449862,0.0911326250944986,170.3185706887535,0.7583333333333333
808,4,8.08,90839.8568417796,0.0908398568417796,170.04477202271966,0.7611111111111111
809,4,8.09,90661.342727333,0.0906613427273329,169.87760795586627,0.7666666666666667
810,4,8.1,89466.40912024115,0.0894664091202411,168.7543851410576,0.7555555555555555
811,4,8.11,90484.01044715066,0.0904840104471506,169.71138755807007,0.7583333333333333
812,4,8.12,90770.33728187696,0.0907703372818769,169.97969210778845,0.7638888888888888
813,4,8.13,91136.25418970906,0.091136254189709,170.3219618790933,0.7611111111111111
814,4,8.14,90963.6492011364,0.0909636492011364,170.16059715479372,0.7666666666666667
815,4,8.15,90069.9809444369,0.0900699809444369,169.32266647735003,0.7638888888888888
816,4,8.16,89759.86862488877,0.0897598686248887,169.03092488021338,0.7638888888888888
817,4,8.17,90355.0783668175,0.0903550783668175,169.59043225096505,0.7611111111111111
818,4,8.18,90580.55676450276,0.0905805567645027,169.801904330232,0.7666666666666667
819,4,8.19,90319.62869258366,0.0903196286925836,169.55716065474363,0.7611111111111111
820,4,8.2,90026.3421499214,0.0900263421499214,169.28164319643307,0.7638888888888888
821,4,8.21,90477.16397855604,0.090477163978556,169.70496683434558,0.7638888888888888
822,4,8.22,89936.12616683234,0.0899361261668323,169.19680281842042,0.7666666666666667
823,4,8.23,89545.54979018406,0.089545549790184,168.82900746607035,0.7666666666666667
824,4,8.24,92291.94837750251,0.0922919483775025,171.3984818594468,0.7583333333333333
825,4,8.25,90683.83371621348,0.0906838337162134,169.89867800815202,0.775
826,4,8.26,90456.65633944416,0.0904566563394441,169.68573300067018,0.7666666666666667
827,4,8.27,91643.97573433272,0.0916439757343327,170.79573614533098,0.7666666666666667
828,4,8.28,92869.88819690591,0.0928698881969059,171.93430007377378,0.7666666666666667
829,4,8.29,89257.36066932176,0.0892573606693217,168.55711291938218,0.7666666666666667
830,4,8.3,89292.02246918798,0.0892920224691879,168.58983809615486,0.7583333333333333
831,4,8.31,88712.05073727945,0.0887120507372794,168.04143171644927,0.7666666666666667
832,4,8.32,90302.06369737876,0.0903020636973787,169.5406724584813,0.7694444444444445
833,4,8.33,88908.78917738823,0.0889087891773882,168.22766289701906,0.7722222222222223
834,4,8.34,87984.9443562016,0.0879849443562015,167.3513597910387,0.7611111111111111
835,4,8.35,88656.49054485337,0.0886564905448533,167.98880145648576,0.775
836,4,8.36,89297.69082344454,0.0892976908234445,168.595189143955,0.7694444444444445
837,4,8.37,90603.7041903456,0.0906037041903456,169.82359897452045,0.7638888888888888
838,4,8.38,89163.73730126412,0.0891637373012641,168.4686886993746,0.7805555555555556
839,4,8.39,91599.4579590531,0.0915994579590531,170.7542474945883,0.7694444444444445
840,4,8.4,88820.18938345935,0.0888201893834593,168.14382050337645,0.7694444444444445
841,4,8.41,89644.89942798858,0.0896448994279885,168.9226383107972,0.7722222222222223
842,4,8.42,88215.84744760723,0.0882158474476072,167.57080998985026,0.775
843,4,8.43,89114.8409934492,0.0891148409934492,168.42248927596165,0.775
844,4,8.44,92924.19125107664,0.0929241912510766,171.98455960013098,0.7722222222222223
845,4,8.45,87675.35574207528,0.0876753557420752,167.0566745370664,0.7722222222222223
846,4,8.46,91335.6294997456,0.0913356294997456,170.50816353063243,0.7777777777777778
847,4,8.47,89042.61515404333,0.0890426151540433,168.35422387095196,0.7722222222222223
848,4,8.48,87866.40008470307,0.087866400084703,167.23858349777197,0.7638888888888888
849,4,8.49,91936.84975494472,0.0919368497549447,171.06843128290126,0.775
850,4,8.5,88166.02656358863,0.0881660265635886,167.52348456480053,0.7777777777777778
851,4,8.51,87691.96116809099,0.0876919611680909,167.0724937823352,0.775
852,4,8.52,92704.98887361964,0.0927049888736196,171.7815894007022,0.7833333333333333
853,4,8.53,88884.82534831122,0.0888848253483112,168.20498993813192,0.7666666666666667
854,4,8.54,90336.3614489172,0.0903363614489171,169.57286614037812,0.7777777777777778
855,4,8.55,89011.47461638381,0.0890114746163838,168.3247823530228,0.7777777777777778
856,4,8.56,88902.6495640861,0.0889026495640861,168.22185430015233,0.7694444444444445
857,4,8.57,89061.84774905337,0.0890618477490533,168.3724045689176,0.7694444444444445
858,4,8.58,89236.96275438291,0.0892369627543829,168.5378517061814,0.775
859,4,8.59,91546.14679276932,0.0915461467927693,170.70455051395376,0.775
860,4,8.6,88716.17188302682,0.0887161718830268,168.04533487945412,0.7722222222222223
861,4,8.61,90064.05203610922,0.0900640520361092,169.3170935046575,0.7638888888888888
862,4,8.62,88883.15585700015,0.0888831558570001,168.20341026417344,0.7611111111111111
863,4,8.63,88668.5064941346,0.0886685064941346,168.00018514940595,0.7666666666666667
864,4,8.64,89532.14493659961,0.0895321449365996,168.81637025051708,0.7694444444444445
865,4,8.65,89469.83140696975,0.0894698314069697,168.7576127232057,0.7583333333333333
866,4,8.66,89925.43419606955,0.0899254341960695,169.18674511905138,0.7611111111111111
867,4,8.67,89525.09919489152,0.0895250991948915,168.8097276086852,0.7611111111111111
868,4,8.68,90219.41375662926,0.0902194137566292,169.4630677299363,0.7638888888888888
869,4,8.69,91110.24744582572,0.0911102474458257,170.29765851196484,0.7611111111111111
870,4,8.7,90493.7995482622,0.0904937995482622,169.7205675059629,0.7583333333333333
871,4,8.71,90787.64647816366,0.0907876464781636,169.99589823686483,0.7583333333333333
872,4,8.72,91600.246673629,0.091600246673629,170.75498263034666,0.7638888888888888
873,4,8.73,90990.75528999673,0.0909907552899967,170.18594818649396,0.7611111111111111
874,4,8.74,91606.54294208335,0.0916065429420833,170.76085106834378,0.7583333333333333
875,4,8.75,91854.0970118975,0.0918540970118974,170.99142424511226,0.7611111111111111
876,4,8.76,93049.31949687169,0.0930493194968716,172.10031463808656,0.7583333333333333
877,4,8.77,92222.05227823649,0.0922220522782364,171.33356636783418,0.8
878,4,8.78,92543.34541257756,0.0925433454125775,171.63176205278785,0.75
879,4,8.79,92940.709852738,0.092940709852738,171.99984527628433,0.7555555555555555
880,4,8.8,93091.23469087388,0.0930912346908738,172.13907261037687,0.7527777777777778
881,4,8.81,91504.33110718004,0.09150433110718,170.6655595603588,0.7472222222222222
882,4,8.82,91853.14637709326,0.0918531463770932,170.99053941348808,0.7416666666666667
883,4,8.83,93393.73224020516,0.0933937322402051,172.41852649776106,0.7472222222222222
884,4,8.84,91990.36557564016,0.0919903655756401,171.11821293008907,0.7416666666666667
885,4,8.85,92829.77536360578,0.0928297753636057,171.89716469580353,0.7472222222222222
886,4,8.86,94343.73920703828,0.0943437392070382,173.29323382390203,0.7472222222222222
887,4,8.87,93054.17691957092,0.0930541769195709,172.10480662722625,0.7416666666666667
888,4,8.88,95865.31427813663,0.0958653142781366,174.68508029264262,0.7444444444444445
889,4,8.89,94045.22238700512,0.0940452223870051,173.01885456255016,0.7472222222222222
890,4,8.9,95023.41601150048,0.0950234160115004,173.91633832223962,0.75
891,4,8.91,96439.18917529272,0.0964391891752927,175.20715547615197,0.7444444444444445
892,4,8.92,96001.17744603955,0.0960011774460395,174.80882090546444,0.7388888888888889
893,4,8.93,95880.102264599,0.095880102264599,174.69855305392403,0.7416666666666667
894,4,8.94,94609.13816918412,0.0946091381691841,173.53680878297698,0.75
895,4,8.95,94837.28623161685,0.0948372862316168,173.7459230784007,0.7527777777777778
896,4,8.96,95464.05872448633,0.0954640587244863,174.3191144631992,0.7416666666666667
897,4,8.97,95057.53713750366,0.0950575371375036,173.94756056682783,0.7472222222222222
898,4,8.98,97942.30536611249,0.0979423053661124,176.5672791704775,0.7472222222222222
899,4,8.99,95079.0156900367,0.0950790156900367,173.9672114588333,0.7472222222222222
900,4,9.0,97486.12256547144,0.0974861225654714,176.15560331228264,0.75
901,4,9.01,95549.69328466292,0.0955496932846629,174.39728207267785,0.7472222222222222
902,4,9.02,97414.8986144824,0.0974148986144823,176.09124137952287,0.7444444444444445
903,4,9.03,95894.54604235264,0.0958945460423526,174.71171121704333,0.75
904,4,9.04,96026.4779003743,0.0960264779003743,174.83185422313184,0.7555555555555555
905,4,9.05,96247.7191548316,0.0962477191548316,175.03314123223606,0.7472222222222222
906,4,9.06,97807.50017980296,0.0978075001798029,176.44572607505734,0.7472222222222222
907,4,9.07,95877.82076314656,0.0958778207631465,174.6964745341676,0.7472222222222222
908,4,9.08,96268.95645014817,0.0962689564501481,175.05245091308765,0.7444444444444445
909,4,9.09,98678.63889335394,0.0986786388933539,177.22975572661286,0.75
910,4,9.1,94738.0878648383,0.0947380878648383,173.65503150075045,0.75
911,4,9.11,97647.96809479273,0.0976479680947927,176.30176859672136,0.7472222222222222
912,4,9.12,97124.0829602797,0.0971240829602797,175.82819965179553,0.75
913,4,9.13,97008.56632406966,0.0970085663240696,175.72360599949943,0.7527777777777778
914,4,9.14,96638.86332449176,0.0966388633244917,175.388441995902,0.7444444444444445
915,4,9.15,97901.12164342092,0.0979011216434209,176.53015291327074,0.7527777777777778
916,4,9.16,94697.25553912332,0.0946972555391233,173.61760461593656,0.75
917,4,9.17,98235.12155767184,0.0982351215576718,176.83102205855556,0.7472222222222222
918,4,9.18,97350.78483083764,0.0973507848308376,176.03328446463362,0.7527777777777778
919,4,9.19,97795.21260382156,0.0977952126038215,176.43464227084783,0.75
920,4,9.2,98560.08057355211,0.0985600805735521,177.12325660294476,0.75
921,4,9.21,95516.91186393968,0.0955169118639396,174.3673631848512,0.7472222222222222
922,4,9.22,98005.8518592855,0.0980058518592855,176.62454968286434,0.7472222222222222
923,4,9.23,97295.69695565123,0.0972956969556512,175.98347145151425,0.7555555555555555
924,4,9.24,98003.59649914796,0.0980035964991479,176.62251738452247,0.7555555555555555
925,4,9.25,98588.44495059612,0.0985884449505961,177.14874171515066,0.75
926,4,9.26,96130.48490184514,0.0961304849018451,174.9265094486794,0.7416666666666667
927,4,9.27,97525.6885211716,0.0975256885211716,176.19134715748658,0.75
928,4,9.28,96453.1994050506,0.0964531994050506,175.219881647843,0.75
929,4,9.29,96571.87453537156,0.0965718745353715,175.32764297711137,0.75
930,4,9.3,96264.40758819524,0.0962644075881952,175.04831511028166,0.7527777777777778
931,4,9.31,98042.37298374932,0.0980423729837493,176.65745550541024,0.7444444444444445
932,4,9.32,99039.51269103229,0.0990395126910322,177.55352999132563,0.7416666666666667
933,4,9.33,98940.5304174983,0.0989405304174983,177.46478235457806,0.7444444444444445
934,4,9.34,98497.34657137998,0.0984973465713799,177.066877694676,0.7361111111111112
935,4,9.35,95210.5132866966,0.0952105132866966,174.08747125450665,0.7416666666666667
936,4,9.36,98593.29877040313,0.0985932987704031,177.15310245686211,0.75
937,4,9.37,98310.51272209467,0.0983105127220946,176.89886408691282,0.7388888888888889
938,4,9.38,96281.75615906404,0.096281756159064,175.06408782090963,0.7416666666666667
939,4,9.39,94539.12225404177,0.0945391222540417,173.47258355313528,0.7333333333333333
940,4,9.4,96986.76694195064,0.0969867669419506,175.70386093261055,0.7472222222222222
941,4,9.41,98624.2877287805,0.0986242877287805,177.18094085399122,0.7555555555555555
942,4,9.42,97282.85159197066,0.0972828515919706,175.9718540502281,0.75
943,4,9.43,95326.95889230235,0.0953269588923023,174.1938960906945,0.7305555555555555
944,4,9.44,94915.06291731748,0.0949150629173174,173.8171535675885,0.7333333333333333
945,4,9.45,98814.53231989848,0.0988145323198984,177.3517480490435,0.7333333333333333
946,4,9.46,99579.88267417307,0.099579882674173,178.03724644076942,0.7277777777777777
947,4,9.47,95031.09608892987,0.0950310960889298,173.92336640022853,0.7138888888888889
948,4,9.48,98556.75484032492,0.0985567548403249,177.12026822435533,0.7194444444444444
949,4,9.49,95612.05500067223,0.0956120550006722,174.45418408585763,0.725
950,4,9.5,94139.46135791886,0.0941394613579188,173.1055205077022,0.7138888888888889
951,4,9.51,95303.48897038026,0.0953034889703802,174.17245111406078,0.7138888888888889
952,4,9.52,98314.98631614582,0.0983149863161458,176.902888909292,0.7194444444444444
953,4,9.53,96198.55273408449,0.0961985527340844,174.98842925128451,0.6944444444444444
954,4,9.54,95646.21011269955,0.0956462101126995,174.48534108882706,0.7055555555555556
955,4,9.55,94690.57335240504,0.094690573352405,173.61147895943378,0.7055555555555556
956,4,9.56,94476.20250327,0.0944762025032699,173.41484730521958,0.7027777777777777
957,4,9.57,94768.88190393252,0.0947688819039325,173.683251963469,0.7055555555555556
958,4,9.58,95379.59992531998,0.0953795999253199,174.24198574535384,0.7083333333333334
959,4,9.59,94438.4052840974,0.0944384052840974,173.38015468143908,0.7055555555555556
960,4,9.6,94734.11145850556,0.0947341114585055,173.65138708366092,0.6972222222222222
961,4,9.61,93556.77103876822,0.0935567710387682,172.56895764033945,0.6916666666666667
962,4,9.62,96246.9249880896,0.0962469249880896,175.03241910714323,0.6888888888888889
963,4,9.63,95963.25554136066,0.0959632555413606,174.77429144241017,0.6888888888888889
964,4,9.64,94312.52353828656,0.0943125235382865,173.2645625428872,0.6888888888888889
965,4,9.65,93075.20059512512,0.0930752005951251,172.12424729818792,0.6888888888888889
966,4,9.66,94586.05825643396,0.0945860582564339,173.51564032725952,0.7027777777777777
967,4,9.67,94086.54462502275,0.0940865446250227,173.05686149649523,0.6888888888888889
968,4,9.68,92579.67778667166,0.0925796777866716,171.66544992865474,0.6861111111111111
969,4,9.69,96332.29534941116,0.0963322953494111,175.11002817798405,0.6777777777777778
970,4,9.7,97005.24202896544,0.0970052420289654,175.72059512040997,0.7
971,4,9.71,95060.77477487436,0.0950607747748743,173.95052284811683,0.6944444444444444
972,4,9.72,95414.66515034798,0.0954146651503479,174.2740118441983,0.6833333333333333
973,4,9.73,94865.05070990024,0.0948650507099002,173.77135406702646,0.6972222222222222
974,4,9.74,93331.60885673724,0.0933316088567372,172.36117252019986,0.6888888888888889
975,4,9.75,93913.37075180533,0.0939133707518053,172.89752558999592,0.7
976,4,9.76,95688.23511180644,0.0956882351118064,174.5236695338684,0.6916666666666667
977,4,9.77,93758.08161361254,0.0937580816136125,172.75452030913564,0.6972222222222222
978,4,9.78,95656.45949325804,0.095656459493258,174.49468970155897,0.6916666666666667
979,4,9.79,94700.2858727068,0.0947002858727067,173.62038249501046,0.6972222222222222
980,4,9.8,93052.98028458036,0.0930529802845803,172.1037000283471,0.6833333333333333
981,4,9.81,92232.535260024,0.0922325352600239,171.3433039282851,0.6861111111111111
982,4,9.82,93868.8913302432,0.0938688913302431,172.85657672049484,0.6916666666666667
983,4,9.83,91110.8812496435,0.0911108812496435,170.29825084444903,0.6861111111111111
984,4,9.84,93506.89473577746,0.0935068947357774,172.5229521563581,0.6972222222222222
985,4,9.85,93899.51094303202,0.093899510943032,172.88476694315818,0.6916666666666667
986,4,9.86,93160.14711214745,0.0931601471121474,172.2027753090317,0.6972222222222222
987,4,9.87,94897.2164504694,0.0948972164504693,173.80081175733173,0.6944444444444444
988,4,9.88,94969.8183093782,0.0949698183093782,173.86728288252928,0.6944444444444444
989,4,9.89,94870.74841846892,0.0948707484184689,173.7765724465006,0.7027777777777777
990,4,9.9,94871.72752413162,0.0948717275241316,173.77746916751303,0.6916666666666667
991,4,9.91,93164.16912956529,0.0931641691295652,172.2064925374167,0.7
992,4,9.92,94082.1709636439,0.0940821709636439,173.05283913117816,0.6861111111111111
993,4,9.93,95212.67214395184,0.0952126721439518,174.08944492241878,0.7055555555555556
994,4,9.94,93868.34573791076,0.0938683457379107,172.85607437430448,0.6972222222222222
995,4,9.95,94358.7406368538,0.0943587406368537,173.3070108003792,0.6916666666666667
996,4,9.96,95865.37204575444,0.0958653720457544,174.68513292450172,0.7055555555555556
997,4,9.97,93680.70430163004,0.09368070430163,172.68321957813157,0.7027777777777777
998,4,9.98,93987.5784139254,0.0939875784139254,172.9658214435057,0.6972222222222222
999,4,9.99,96593.08745722596,0.0965930874572259,175.34689810387445,0.6972222222222222
1000,4,10.0,95954.41096687308,0.095954410966873,174.76623711031272,0.7083333333333334
1001,4,10.01,95467.90790786334,0.0954679079078633,174.32262876734214,0.7111111111111111
1002,4,10.02,95544.302414428,0.095544302414428,174.39236229561843,0.7083333333333334
1003,4,10.03,98382.64614176066,0.0983826461417606,176.96375023106847,0.6916666666666667
1004,4,10.04,95931.35916942898,0.0959313591694289,174.7452431932763,0.7138888888888889
1005,4,10.05,93850.79879703064,0.0938507987970306,172.83991750559434,0.7027777777777777
1006,4,10.06,95101.54026315812,0.0951015402631581,173.9878169788593,0.7055555555555556
1007,4,10.07,93521.07422023482,0.0935210742202348,172.5360324420055,0.7027777777777777
1008,4,10.08,96801.36413855122,0.0968013641385512,175.53584021896472,0.7
1009,4,10.09,93878.2107822377,0.0938782107822377,172.86515724469172,0.7111111111111111
1010,4,10.1,93727.53503212603,0.093727535032126,172.72637612236093,0.7055555555555556
1011,4,10.11,95388.77603288264,0.0953887760328826,174.2503671222473,0.7055555555555556
1012,4,10.12,98290.36727849,0.09829036727849,176.8807384125788,0.7166666666666667
1013,4,10.13,95105.353941832,0.095105353941832,173.9913054974118,0.7083333333333334
1014,4,10.14,97821.19087299245,0.0978211908729924,176.4580747178918,0.7111111111111111
