frame,pump_rpm,time_s,area_um2,area_mm2,r_eff_um,coverage,area_mm2_smoothed
709,2,7.09,85987.12261265944,0.0859871226126594,165.44047634151468,0.4222222222222222,0.0870227747969968
710,2,7.1,89617.55124913699,0.0896175512491369,168.89686953340143,0.3944444444444444,0.0870227747969968
711,2,7.11,92926.77030972486,0.0929267703097248,171.98694625091687,0.4,0.0871370035833108
712,2,7.12,84321.6313180514,0.0843216313180514,163.83042717297815,0.4055555555555555,0.0871370035833108
713,2,7.13,91145.00574289972,0.0911450057428997,170.3301394476132,0.3944444444444444,0.087681608573391
714,2,7.14,87964.71196949988,0.0879647119694998,167.3321172255985,0.3861111111111111,0.087681608573391
715,2,7.15,80647.83827500964,0.0806478382750096,160.22173455023847,0.3805555555555555,0.0871370035833108
716,2,7.16,86841.58252560231,0.0868415825256023,166.2604410247511,0.3777777777777777,0.0877217119599317
717,2,7.17,83592.93035131595,0.0835929303513159,163.12098622156782,0.3861111111111111,0.0877804659816084
718,2,7.18,82625.85547704817,0.0826258554770481,162.17467944391797,0.3944444444444444,0.0877804659816084
719,2,7.19,88828.34984953741,0.0888283498495374,168.15154453795597,0.4138888888888888,0.0877217119599317
720,2,7.2,87137.0035833108,0.0871370035833108,166.54299652942544,0.4138888888888888,0.0877217119599317
721,2,7.21,88830.80942618365,0.0888308094261836,168.15387250391382,0.4027777777777778,0.0874427179236077
722,2,7.22,89218.20863908085,0.0892182086390808,168.5201407471152,0.3944444444444444,0.0877217119599317
723,2,7.23,85356.44707047004,0.08535644707047,164.83264528622377,0.3944444444444444,0.0878245506969138
724,2,7.24,92851.0948819397,0.0928510948819397,171.9169027289364,0.4027777777777778,0.0878245506969138
725,2,7.25,83825.2819085774,0.0838252819085774,163.34753118319065,0.3861111111111111,0.0879647119694998
726,2,7.26,87721.71195993175,0.0877217119599317,167.10083228342444,0.3722222222222222,0.0879647119694998
727,2,7.27,84710.18242379033,0.0847101824237903,164.2074557562014,0.3833333333333333,0.0878245506969138
728,2,7.28,87824.5506969139,0.0878245506969138,167.19875219772786,0.4027777777777778,0.0878245506969138
729,2,7.29,87984.99313721307,0.087984993137213,167.35140618288182,0.3916666666666666,0.0878245506969138
730,2,7.3,86321.81020730898,0.0863218102073089,165.76213555051498,0.4083333333333333,0.0878245506969138
731,2,7.31,88202.09687195698,0.0882020968719569,167.55774949695495,0.3944444444444444,0.0879150572288203
732,2,7.32,90702.91734069018,0.0907029173406901,169.91655391765943,0.4027777777777778,0.087984993137213
733,2,7.33,89769.06569003323,0.0897690656900332,169.03958436596943,0.3916666666666666,0.0882020968719569
734,2,7.34,86658.96008620813,0.0866589600862081,166.08553134408356,0.3972222222222222,0.0888283498495374
735,2,7.35,94364.01314715722,0.0943640131471572,173.31185269541535,0.3861111111111111,0.0888308094261836
736,2,7.36,87442.71792360769,0.0874427179236077,166.83489320242597,0.4,0.0888308094261836
737,2,7.37,89959.76885190666,0.0899597688519066,169.21904084461218,0.3777777777777777,0.0892182086390808
738,2,7.38,89308.98530857911,0.0893089853085791,168.60585087346067,0.3944444444444444,0.0893089853085791
739,2,7.39,86023.74578428527,0.0860237457842852,165.47570434870246,0.3833333333333333,0.0893089853085791
740,2,7.4,89380.23766036508,0.089380237660365,168.67309588891456,0.3861111111111111,0.0882020968719569
741,2,7.41,91369.74999726328,0.0913697499972632,170.54000915407002,0.3972222222222222,0.0885268868982123
742,2,7.42,86163.2631323248,0.0861632631323248,165.60983811620102,0.4083333333333333,0.0885268868982123
743,2,7.43,87184.2621407977,0.0871842621407977,166.58815251708353,0.3916666666666666,0.0885268868982123
744,2,7.44,87915.05722882031,0.0879150572288203,167.2848823425095,0.4277777777777777,0.0893089853085791
745,2,7.45,94400.3869484089,0.0944003869484089,173.34525209896532,0.3694444444444444,0.089380237660365
746,2,7.46,89945.47542721883,0.0899454754272188,169.2055969700322,0.375,0.0897690656900332
747,2,7.47,91454.20211206644,0.0914542021120664,170.61880513390446,0.3611111111111111,0.0897690656900332
748,2,7.48,91722.75727757892,0.0917227572775789,170.86913246543276,0.3833333333333333,0.089380237660365
749,2,7.49,91833.68355075928,0.0918336835507592,170.97242280227664,0.3805555555555555,0.0893089853085791
750,2,7.5,90818.58587193245,0.0908185858719324,170.0248621004223,0.3833333333333333,0.089380237660365
751,2,7.51,87017.77426861945,0.0870177742686194,166.4290173720047,0.3638888888888889,0.0893089853085791
752,2,7.52,93340.13756193066,0.0933401375619306,172.3690475802356,0.3694444444444444,0.089380237660365
753,2,7.53,90315.7944862094,0.0903157944862094,169.55356163615065,0.3944444444444444,0.089380237660365
754,2,7.54,87113.90678047649,0.0871139067804765,166.52092286652396,0.3833333333333333,0.089380237660365
755,2,7.55,87149.48369519917,0.0871494836951991,166.55492258109624,0.4,0.0899454754272188
756,2,7.56,88526.8868982124,0.0885268868982123,167.8659682388759,0.4055555555555555,0.0899454754272188
757,2,7.57,82011.8655443229,0.0820118655443229,161.57099859545883,0.3777777777777777,0.0899454754272188
758,2,7.58,86165.67672887622,0.0861656767288762,165.61215762291695,0.4055555555555555,0.0899454754272188
759,2,7.59,94829.18977363803,0.094829189773638,173.7385063932225,0.3611111111111111,0.0899454754272188
760,2,7.6,92492.09005238948,0.0924920900523894,171.58422613246535,0.3722222222222222,0.0900201988013811
761,2,7.61,90319.5185604243,0.0903195185604243,169.5570572790865,0.3611111111111111,0.0899454754272188
762,2,7.62,86803.25629698733,0.0868032562969873,166.22374870119023,0.3972222222222222,0.0891581269629403
763,2,7.63,89119.62480089985,0.0891196248008998,168.4270097909375,0.3833333333333333,0.0891581269629403
764,2,7.64,84778.09761714935,0.0847780976171493,164.27326807302853,0.4,0.0891196248008998
765,2,7.65,90500.69588854095,0.0905006958885409,169.72703440476215,0.4,0.0891188747042426
766,2,7.66,89118.87470424267,0.0891188747042426,168.42630098632156,0.4111111111111111,0.0891188747042426
767,2,7.67,90546.01984746243,0.0905460198474624,169.76952986929376,0.3888888888888889,0.0891188747042426
768,2,7.68,91805.65979868364,0.0918056597986836,170.94633403950726,0.3916666666666666,0.0885268868982123
769,2,7.69,87435.703839142,0.087435703839142,166.8282018647834,0.3805555555555555,0.0879923529312208
770,2,7.7,90020.19880138114,0.0900201988013811,169.27586725434267,0.3972222222222222,0.0879923529312208
771,2,7.71,89158.12696294037,0.0891581269629403,168.46338844370166,0.4055555555555555,0.0879923529312208
772,2,7.72,92449.85208974588,0.0924498520897458,171.54504334545868,0.3916666666666666,0.0879923529312208
773,2,7.73,83327.6362839767,0.0833276362839767,162.86193668723496,0.3916666666666666,0.0879923529312208
774,2,7.74,86424.64159838692,0.0864246415983869,165.86083874940897,0.3944444444444444,0.0879923529312208
775,2,7.75,90287.94430610968,0.0902879443061096,169.52741747530456,0.4,0.087435703839142
776,2,7.76,85427.2310438149,0.0854272310438149,164.90097692419263,0.4083333333333333,0.087435703839142
777,2,7.77,86701.19425707041,0.0867011942570704,166.12599819404187,0.3833333333333333,0.0872325428902496
778,2,7.78,91350.45003105904,0.091350450031059,170.5219966814383,0.4055555555555555,0.0872325428902496
779,2,7.79,84332.8128349966,0.0843328128349965,163.84128922547788,0.3861111111111111,0.0871548237012919
780,2,7.8,86115.72056354479,0.0861157205635447,165.56414228696102,0.3777777777777777,0.0872325428902496
781,2,7.81,89854.72711995602,0.089854727119956,169.12021748634538,0.3777777777777777,0.0871548237012919
782,2,7.82,87992.35293122086,0.0879923529312208,167.3584053657923,0.3805555555555555,0.0870442810665995
783,2,7.83,87044.2810665995,0.0870442810665995,166.45436371347904,0.4055555555555555,0.0870442810665995
784,2,7.84,87232.5428902497,0.0872325428902496,166.63427258195722,0.3888888888888889,0.0870442810665995
785,2,7.85,87154.82370129193,0.0871548237012919,166.5600252543406,0.3833333333333333,0.0870442810665995
786,2,7.86,84623.15821171958,0.0846231582117195,164.1230875254465,0.3833333333333333,0.0870442810665995
787,2,7.87,89598.75537859582,0.0895987553785958,168.87915687487944,0.4111111111111111,0.0870442810665995
788,2,7.88,85807.16672849079,0.0858071667284907,165.26726679865996,0.3888888888888889,0.0869562932404355
789,2,7.89,83348.19932351144,0.0833481993235114,162.88203044010356,0.3833333333333333,0.0870442810665995
790,2,7.9,84274.11378271578,0.0842741137827157,163.78425921441928,0.3638888888888889,0.0870442810665995
791,2,7.91,91744.47329040885,0.0917444732904088,170.8893585073742,0.3666666666666666,0.0870442810665995
792,2,7.92,86116.58809071845,0.0861165880907184,165.5649762289506,0.3694444444444444,0.0870442810665995
793,2,7.93,85296.866392027,0.085296866392027,164.77510683680384,0.3833333333333333,0.0871548237012919
794,2,7.94,83927.9831460237,0.0839279831460237,163.44756579051858,0.3916666666666666,0.0871548237012919
795,2,7.95,88363.015845035,0.088363015845035,167.71052893748077,0.375,0.0871548237012919
796,2,7.96,86956.2932404356,0.0869562932404355,166.37021309214995,0.3861111111111111,0.0871548237012919
797,2,7.97,85208.20295314332,0.0852082029531433,164.6894452718218,0.3638888888888889,0.0870442810665995
798,2,7.98,89006.94383980121,0.0890069438398012,168.320498345312,0.3888888888888889,0.0869562932404355
799,2,7.99,89840.352156272,0.089840352156272,169.10668901487784,0.3638888888888889,0.0869562932404355
800,2,8.0,95937.91756218912,0.0959379175621891,174.7512163618048,0.3972222222222222,0.0869562932404355
801,2,8.01,90446.8282313296,0.0904468282313296,169.67651457994828,0.3777777777777777,0.0868137363975659
802,2,8.02,88255.97061131232,0.0882559706113123,167.60891372575267,0.3861111111111111,0.0868137363975659
803,2,8.03,86813.73639756592,0.0868137363975659,166.23378282376544,0.3888888888888889,0.0861165880907184
804,2,8.04,88599.18323266991,0.0885991832326699,167.9344989296957,0.3611111111111111,0.0861165880907184
805,2,8.05,80793.6471248168,0.0807936471248167,160.36650716615918,0.3861111111111111,0.0863573765132407
806,2,8.06,88992.34182096821,0.0889923418209682,168.30669088381896,0.3944444444444444,0.0863573765132407
807,2,8.07,85989.99193798835,0.0859899919379883,165.4432366303505,0.3888888888888889,0.0863573765132407
808,2,8.08,87739.53455534669,0.0877395345553467,167.11780652620823,0.3777777777777777,0.0863573765132407
809,2,8.09,88537.2081066651,0.0885372081066651,167.87575356633,0.3972222222222222,0.0863573765132407
810,2,8.1,85982.65704324779,0.0859826570432477,165.43618037544297,0.3916666666666666,0.0863573765132407
811,2,8.11,83155.88616218566,0.0831558861621856,162.69400929289796,0.3694444444444444,0.0859899919379883
812,2,8.12,83658.89375960527,0.0836588937596052,163.18533313653464,0.3944444444444444,0.0859826570432477
813,2,8.13,82881.38571693924,0.0828813857169392,162.4252580552476,0.3805555555555555,0.0859826570432477
814,2,8.14,87281.21304913123,0.0872812130491312,166.68075171312415,0.3611111111111111,0.0859826570432477
815,2,8.15,89638.08931387152,0.0896380893138715,168.9162218593315,0.3611111111111111,0.0857725104777359
816,2,8.16,82782.77689495603,0.082782776894956,162.3286058937598,0.3888888888888889,0.0857725104777359
817,2,8.17,85420.12795585302,0.085420127955853,164.8941212033722,0.3888888888888889,0.085420127955853
818,2,8.18,81607.33017259356,0.0816073301725935,161.1720198390567,0.3666666666666666,0.0850273292609187
819,2,8.19,80567.55471616873,0.0805675547161687,160.14196567986167,0.3666666666666666,0.084930706535228
820,2,8.2,86357.37651324077,0.0863573765132407,165.79628068524465,0.3555555555555555,0.0846692133881383
821,2,8.21,83008.27708950845,0.0830082770895084,162.54954700851675,0.35,0.0846692133881383
822,2,8.22,88134.1112771516,0.0881341112771516,167.49316084407644,0.3416666666666667,0.084307790942751
823,2,8.23,83933.49095192936,0.0839334909519293,163.4529288569552,0.3527777777777778,0.084307790942751
824,2,8.24,85772.51047773597,0.0857725104777359,165.2338889207239,0.3527777777777778,0.084307790942751
825,2,8.25,83168.173978054,0.083168173978054,162.7060293691296,0.3666666666666666,0.084307790942751
826,2,8.26,83164.35933127179,0.0831643593312717,162.7022979348632,0.3472222222222222,0.084307790942751
827,2,8.27,83698.03308185718,0.0836980330818571,163.22350132285823,0.3527777777777778,0.0845329921496312
828,2,8.28,84930.70653522802,0.084930706535228,164.42105561860785,0.3555555555555555,0.0845329921496312
829,2,8.29,87319.33567351622,0.0873193356735162,166.71714908755237,0.3388888888888889,0.0846692133881383
830,2,8.3,79539.63573732815,0.0795396357373281,159.11710278486436,0.3361111111111111,0.0846692133881383
831,2,8.31,86136.29114500884,0.0861362911450088,165.5839153742344,0.3472222222222222,0.0846692133881383
832,2,8.32,85027.32926091878,0.0850273292609187,164.51455710530527,0.35,0.084930706535228
833,2,8.33,82920.89606989762,0.0829208960698976,162.4639682830228,0.325,0.084930706535228
834,2,8.34,84669.21338813832,0.0846692133881383,164.16774249787744,0.3555555555555555,0.084930706535228
835,2,8.35,83911.98115957125,0.0839119811595712,163.43198332137902,0.3361111111111111,0.0850273292609187
836,2,8.36,84307.79094275107,0.084307790942751,163.81698123025558,0.3555555555555555,0.0850273292609187
837,2,8.37,82251.29354705321,0.0822512935470532,161.80667442176812,0.3472222222222222,0.0852939874042077
838,2,8.38,84532.99214963126,0.0845329921496312,164.03562756280843,0.3333333333333333,0.0850313122274975
839,2,8.39,89471.95804717219,0.0894719580471721,168.7596183411075,0.3222222222222222,0.0852939874042077
840,2,8.4,86840.72746123532,0.0868407274612353,166.25962250138605,0.325,0.0850313122274975
841,2,8.41,87396.91773106798,0.0873969177310679,166.79119561832505,0.3388888888888889,0.0852939874042077
842,2,8.42,87400.94392601428,0.0874009439260142,166.7950374365061,0.3416666666666667,0.0857799734262462
843,2,8.43,84337.10318687919,0.0843371031868791,163.84545680758475,0.3416666666666667,0.0861362911450088
844,2,8.44,89284.90235733728,0.0892849023573372,168.58311631742637,0.3194444444444444,0.0861362911450088
845,2,8.45,85293.98740420777,0.0852939874042077,164.77232602228767,0.3416666666666667,0.0861362911450088
846,2,8.46,85779.97342624629,0.0857799734262462,165.2410771514064,0.3472222222222222,0.086797724159825
847,2,8.47,87426.19446614929,0.0874261944661492,166.81912962847497,0.3333333333333333,0.0868407274612353
848,2,8.48,88289.63202351263,0.0882896320235126,167.64087425390343,0.3444444444444444,0.0868891044752827
849,2,8.49,83839.90161306414,0.0838399016130641,163.36177502743615,0.3305555555555555,0.0868891044752827
850,2,8.5,86797.72415982504,0.086797724159825,166.2184517384456,0.3277777777777778,0.0868891044752827
851,2,8.51,95516.9965452845,0.0955169965452845,174.36744047828148,0.3388888888888889,0.0868891044752827
852,2,8.52,91558.2182035422,0.0915582182035422,170.7158048206439,0.3361111111111111,0.0871549507783935
853,2,8.53,85031.31222749755,0.0850313122274975,164.5184102682527,0.35,0.0873969177310679
854,2,8.54,87643.48116529179,0.0876434811652917,167.0263048578733,0.3444444444444444,0.0874009439260142
855,2,8.55,81117.97441228072,0.0811179744122807,160.68806179250754,0.3444444444444444,0.0873969177310679
856,2,8.56,94154.67380929764,0.0941546738092976,173.11950642232512,0.3305555555555555,0.0873969177310679
857,2,8.57,87154.9507783935,0.0871549507783935,166.56014668168467,0.3138888888888889,0.0874009439260142
858,2,8.58,87877.49211318826,0.0878774921131882,167.24913904910215,0.3277777777777778,0.0871549507783935
859,2,8.59,79414.19458314563,0.0794141945831456,158.9915822901907,0.3277777777777778,0.0874261944661492
860,2,8.6,89000.39578801757,0.0890003957880175,168.31430674068142,0.3416666666666667,0.0871549507783935
861,2,8.61,88382.83110347699,0.0883828311034769,167.72933228612388,0.3194444444444444,0.0874261944661492
862,2,8.62,88166.9331159459,0.0881669331159459,167.5243458286306,0.3444444444444444,0.0874261944661492
863,2,8.63,86889.10447528274,0.0868891044752827,166.30592579983056,0.3305555555555555,0.0876434811652917
864,2,8.64,86138.28834406452,0.0861382883440645,165.58583501877726,0.3388888888888889,0.0875291952059151
865,2,8.65,82813.71178142703,0.082813711781427,162.35893314383193,0.3194444444444444,0.0875291952059151
866,2,8.66,84661.49787453879,0.0846614978745387,164.16026240413265,0.3277777777777778,0.0875291952059151
867,2,8.67,90644.32170469928,0.0906443217046992,169.86166055066613,0.3138888888888889,0.0871549507783935
868,2,8.68,91349.5304633166,0.0913495304633166,170.5211384102306,0.3277777777777778,0.0868891044752827
869,2,8.69,88566.1715682844,0.0885661715682843,167.9032101885925,0.3277777777777778,0.0868891044752827
870,2,8.7,83451.59912351573,0.0834515991235157,162.98303291711568,0.3305555555555555,0.0864390363113389
871,2,8.71,83985.9423721698,0.0839859423721698,163.50399309351369,0.3333333333333333,0.0864390363113389
872,2,8.72,88614.22412300808,0.088614224123008,167.94875288271604,0.3472222222222222,0.0861382883440645
873,2,8.73,83288.79006349604,0.083288790063496,162.8239702423972,0.35,0.0855171418294582
874,2,8.74,88229.11814635331,0.0882291181463533,167.58341372361988,0.3638888888888889,0.085511732513426
875,2,8.75,84769.14391926808,0.084769143919268,164.26459311987958,0.3361111111111111,0.085511732513426
876,2,8.76,95497.40630305746,0.0954974063030574,174.34955844846135,0.3527777777777778,0.085511732513426
877,2,8.77,86439.03631133896,0.0864390363113389,165.8746508966902,0.3638888888888889,0.0855073697026979
878,2,8.78,88426.56005161433,0.0884265600516143,167.77082066215652,0.3666666666666666,0.085380021003242
879,2,8.79,87529.19520591517,0.0875291952059151,166.91736926920953,0.3472222222222222,0.0853686845872754
880,2,8.8,85380.02100324209,0.085380021003242,164.85540563752116,0.3416666666666667,0.0853686845872754
881,2,8.81,82373.86796994737,0.0823738679699473,161.9271951774394,0.3444444444444444,0.0853686845872754
882,2,8.82,85368.68458727545,0.0853686845872754,164.8444608551818,0.3305555555555555,0.0853686845872754
883,2,8.83,83778.18755369821,0.0837781875536982,163.3016391372173,0.3611111111111111,0.0853686845872754
884,2,8.84,85507.36970269794,0.0855073697026979,164.97830499172028,0.3666666666666666,0.0849283322273116
885,2,8.85,85517.14182945828,0.0855171418294582,164.98773191512743,0.3583333333333333,0.084769143919268
886,2,8.86,83964.21447119095,0.0839642144711909,163.48284176584457,0.3583333333333333,0.0849283322273116
887,2,8.87,84008.26034119927,0.0840082603411992,163.5257159828551,0.3611111111111111,0.0853686845872754
888,2,8.88,85511.73251342608,0.085511732513426,164.98251375138943,0.3472222222222222,0.0849283322273116
889,2,8.89,79978.7602542363,0.0799787602542363,159.55572717281768,0.3555555555555555,0.0853686845872754
890,2,8.9,83762.49494908525,0.0837624949490852,163.2863442964955,0.3305555555555555,0.0853686845872754
891,2,8.91,86384.08649984385,0.0863840864998438,165.82191876183322,0.3388888888888889,0.0853686845872754
892,2,8.92,79606.86374159183,0.0796068637415918,159.18433257401503,0.3166666666666666,0.0853686845872754
893,2,8.93,84928.3322273117,0.0849283322273116,164.41875733946765,0.3055555555555556,0.0849283322273116
894,2,8.94,84539.7997588235,0.0845397997588235,164.0422324867336,0.3083333333333333,0.0849283322273116
895,2,8.95,90524.41047490697,0.0905244104749069,169.7492703817085,0.3333333333333333,0.0849283322273116
896,2,8.96,82535.41282398447,0.0825354128239844,162.08589655529772,0.3305555555555555,0.0849283322273116
897,2,8.97,83708.37242787411,0.0837083724278741,163.23358263588705,0.3222222222222222,0.0853686845872754
898,2,8.98,86735.94542048406,0.086735945420484,166.15928777783614,0.35,0.0849283322273116
899,2,8.99,82069.3843276025,0.0820693843276025,161.62764733947262,0.35,0.0849283322273116
900,2,9.0,84125.26474655415,0.0841252647465541,163.639553429655,0.3416666666666667,0.0849283322273116
901,2,9.01,88712.13505878733,0.0887121350587873,168.04151157878715,0.3277777777777778,0.0845397997588235
902,2,9.02,87448.92635253123,0.0874489263525312,166.840815732149,0.3305555555555555,0.0849283322273116
903,2,9.03,84261.08362993774,0.0842610836299377,163.7715968657824,0.3333333333333333,0.085511732513426
904,2,9.04,86281.07325536363,0.0862810732553636,165.72301773661408,0.3361111111111111,0.086078625336053
905,2,9.05,89165.91562270225,0.0891659156227022,168.4707465803361,0.3305555555555555,0.086078625336053
906,2,9.06,83887.70835374732,0.0838877083537473,163.40834402900097,0.3305555555555555,0.0862810732553636
907,2,9.07,86078.62533605308,0.086078625336053,165.52847922208494,0.3055555555555556,0.0862810732553636
908,2,9.08,82055.87004129887,0.0820558700412988,161.6143392572508,0.3055555555555556,0.0864005779583939
909,2,9.09,87176.50474078866,0.0871765047407886,166.58074108954227,0.3111111111111111,0.0865558303832663
910,2,9.1,89744.6721538423,0.0897446721538423,169.0166156887871,0.325,0.0865558303832663
911,2,9.11,88126.86751556292,0.0881268675155629,167.48627755315607,0.3472222222222222,0.0864005779583939
912,2,9.12,86555.83038326635,0.0865558303832663,165.98667572380924,0.2972222222222222,0.0865558303832663
913,2,9.13,82710.9574358873,0.0827109574358873,162.25817528731685,0.3333333333333333,0.0865558303832663
914,2,9.14,82735.52658692503,0.082735526586925,162.28227275719334,0.3138888888888889,0.0865558303832663
915,2,9.15,88576.71120401354,0.0885767112040135,167.91320038008934,0.325,0.0865558303832663
916,2,9.16,83727.14300594706,0.083727143005947,163.25188317663282,0.3333333333333333,0.0865558303832663
917,2,9.17,86400.57795839393,0.0864005779583939,165.83774641543496,0.3277777777777778,0.0865349687063809
918,2,9.18,89455.7388615128,0.0894557388615128,168.74432155037113,0.3194444444444444,0.0865349687063809
919,2,9.19,88887.87221942545,0.0888878722194254,168.20787285167316,0.325,0.0865349687063809
920,2,9.2,82528.33308909921,0.0825283330890992,162.078944692175,0.325,0.0865558303832663
921,2,9.21,91294.43472270203,0.091294434722702,170.46970735528586,0.3166666666666666,0.0865558303832663
922,2,9.22,87797.78587650789,0.0877977858765078,167.17327307180432,0.3277777777777778,0.0869499874043793
923,2,9.23,87069.57712536062,0.0870695771253606,166.47854872278387,0.3277777777777778,0.0870695771253606
924,2,9.24,87244.51050395801,0.087244510503958,166.6457026408884,0.3416666666666667,0.0870695771253606
925,2,9.25,84359.19839421877,0.0843591983942187,163.86691807506355,0.3333333333333333,0.0870449736772456
926,2,9.26,85628.53290966825,0.0856285329096682,165.09515003343216,0.3111111111111111,0.0869499874043793
927,2,9.27,87146.64970342691,0.0871466497034269,166.55221448061414,0.3138888888888889,0.0865558303832663
928,2,9.28,84438.26259764831,0.0844382625976483,163.9436908118591,0.3222222222222222,0.0865349687063809
929,2,9.29,87652.85687092884,0.0876528568709288,167.0352384805956,0.3138888888888889,0.0869499874043793
930,2,9.3,84302.28285333571,0.0843022828533357,163.811629807163,0.3111111111111111,0.0870449736772456
931,2,9.31,86534.96870638094,0.0865349687063809,165.96667147305814,0.3111111111111111,0.0869499874043793
932,2,9.32,85776.21963798873,0.0857762196379887,165.23746158254798,0.3361111111111111,0.0869499874043793
933,2,9.33,89069.3633501615,0.0890693633501615,168.37950858240615,0.3083333333333333,0.0870449736772456
934,2,9.34,86475.81102650685,0.0864758110265068,165.90993208816155,0.3305555555555555,0.0869499874043793
935,2,9.35,87825.9591456833,0.0878259591456833,167.20009288168683,0.3,0.0869499874043793
936,2,9.36,86949.98740437935,0.0869499874043793,166.3641806230236,0.3333333333333333,0.0869499874043793
937,2,9.37,88695.87002619011,0.0886958700261901,168.02610598656645,0.3388888888888889,0.0865795816361852
938,2,9.38,88642.75168212454,0.0886427516821245,167.97578456121312,0.325,0.0865349687063809
939,2,9.39,87044.97367724567,0.0870449736772456,166.45502595018007,0.325,0.0865349687063809
940,2,9.4,83926.25533091107,0.083926255330911,163.4458833443475,0.3527777777777778,0.0865349687063809
941,2,9.41,81924.12727074248,0.0819241272707424,161.48454919049195,0.3555555555555555,0.0865349687063809
942,2,9.42,81511.23997037506,0.081511239970375,161.07710426274036,0.3138888888888889,0.0865795816361852
943,2,9.43,86097.55263870957,0.0860975526387095,165.5466767444474,0.3305555555555555,0.0865349687063809
944,2,9.44,87073.16916907708,0.087073169169077,166.48198271245712,0.3277777777777778,0.0865795816361852
945,2,9.45,87397.12617920456,0.0873971261792045,166.79139452289797,0.3222222222222222,0.0865795816361852
946,2,9.46,85354.554435637,0.085354554435637,164.83081783354643,0.3416666666666667,0.0868657299022492
947,2,9.47,86579.58163618523,0.0865795816361852,166.00944785298915,0.3388888888888889,0.0868657299022492
948,2,9.48,87283.12904363683,0.0872831290436368,166.6825811884528,0.3472222222222222,0.0869499874043793
949,2,9.49,83567.88229832432,0.0835678822983243,163.09654534354806,0.3388888888888889,0.0868657299022492
950,2,9.5,90220.12858605888,0.0902201285860588,169.46373907628544,0.3472222222222222,0.0868657299022492
951,2,9.51,85811.04301297068,0.0858110430129706,165.27099967862196,0.3666666666666666,0.0868657299022492
952,2,9.52,83785.18463228327,0.0837851846322832,163.30845839756734,0.3638888888888889,0.0868657299022492
953,2,9.53,82356.1351130919,0.0823561351130919,161.90976497538736,0.3583333333333333,0.0868657299022492
954,2,9.54,88796.13645858652,0.0887961364585865,168.1210518932505,0.3333333333333333,0.0868657299022492
955,2,9.55,88529.24456409304,0.088529244564093,167.8682035441299,0.3416666666666667,0.0868657299022492
956,2,9.56,82940.67162336432,0.0829406716233643,162.4833398980962,0.3611111111111111,0.0869688108046018
957,2,9.57,89043.63773545562,0.0890436377354556,168.35519057327443,0.3416666666666667,0.087073169169077
958,2,9.58,84461.65990056195,0.0844616599005619,163.9664031130826,0.3388888888888889,0.0872831290436368
959,2,9.59,87764.52596442481,0.0877645259644248,167.1416054449352,0.3416666666666667,0.0873971261792045
960,2,9.6,90258.41497007429,0.0902584149700742,169.49969261403896,0.3388888888888889,0.0877645259644248
961,2,9.61,86865.7299022492,0.0868657299022492,166.2835548046073,0.3472222222222222,0.0878412665337033
962,2,9.62,86653.86145301991,0.0866538614530199,166.08064540004875,0.3555555555555555,0.0878412665337033
963,2,9.63,86968.81080460183,0.0869688108046018,166.3821873541529,0.3611111111111111,0.0878412665337033
964,2,9.64,85129.58342093127,0.0851295834209312,164.61345026938156,0.3527777777777778,0.0878412665337033
965,2,9.65,85736.59669906499,0.0857365966990649,165.19929278621305,0.3611111111111111,0.0878412665337033
966,2,9.66,90062.42149655774,0.0900624214965577,169.3155608206342,0.3555555555555555,0.0878412665337033
967,2,9.67,89522.10774497032,0.0895221077449703,168.80690722608048,0.3444444444444444,0.0881171357511741
968,2,9.68,88811.16370412914,0.0888111637041291,168.13527711492122,0.3388888888888889,0.0881171357511741
969,2,9.69,87841.26653370337,0.0878412665337033,167.21466309084002,0.3444444444444444,0.0881171357511741
970,2,9.7,88706.13548038134,0.0887061354803813,168.0358291810532,0.3388888888888889,0.0878412665337033
971,2,9.71,90452.33287329288,0.0904523328732928,169.68167780274985,0.375,0.0878088543499769
972,2,9.72,90970.67998915452,0.0909706799891545,170.16717307815222,0.3611111111111111,0.0878088543499769
973,2,9.73,88266.34951018123,0.0882663495101812,167.61876883703826,0.35,0.0878088543499769
974,2,9.74,91801.1491118432,0.0918011491118432,170.94213443540477,0.3472222222222222,0.0878088543499769
975,2,9.75,90927.94776537886,0.0909279477653788,170.12720154085707,0.3527777777777778,0.0878088543499769
976,2,9.76,90523.76177241336,0.0905237617724133,169.74866216470002,0.3444444444444444,0.0874789980197924
977,2,9.77,85928.1660269978,0.0859281660269978,165.38374995154615,0.3361111111111111,0.0874789980197924
978,2,9.78,86139.17171948218,0.0861391717194821,165.58668408418106,0.3472222222222222,0.0874789980197924
979,2,9.79,87478.99801979247,0.0874789980197924,166.86949961917006,0.3305555555555555,0.0874789980197924
980,2,9.8,85650.40343121535,0.0856504034312153,165.11623229648234,0.3472222222222222,0.0878088543499769
981,2,9.81,88117.1357511741,0.0881171357511741,167.47702962435733,0.3388888888888889,0.0878088543499769
982,2,9.82,88960.93743070166,0.0889609374307016,168.2769915002344,0.3527777777777778,0.0874789980197924
983,2,9.83,85231.71278881292,0.0852317127888129,164.71216347634007,0.3472222222222222,0.0874789980197924
984,2,9.84,85477.1549025695,0.0854771549025695,164.94915413045058,0.3333333333333333,0.0874789980197924
985,2,9.85,87808.85434997699,0.0878088543499769,167.18381032286058,0.3666666666666666,0.0864428359091235
