frame,body_radius_px,body_radius_std_px,neck_radius_px,neck_radius_std_px
410,253.00605631975537,14.416151744368218,252.458397814204,28.080174557462215
411,252.9708844960064,14.722117305057658,257.0404218714162,26.091662699929888
412,253.84611388904563,14.505631394658737,255.62727831418817,25.526742538282576
413,251.66843038719972,17.786376255663487,253.12279519448782,27.37801451789577
414,252.7613653640658,15.433021169617705,250.33805753578056,30.518665989057368
415,254.19828703284006,14.521007362909302,251.92210335902854,26.784885275088172
416,254.1255698149003,15.824130304263727,257.8109510205633,24.66671266136885
417,254.35523824754168,14.212259340068918,251.91572212078023,25.97026951662418
418,254.20380489076067,14.238316382679635,252.6422939398128,23.76724135548874
419,254.00512874665733,14.239404873798852,250.05150855617188,31.798527074534285
420,254.47288076812794,14.17944178272098,248.0066033344544,31.798113024110872
421,254.90153047013825,13.159990183036273,252.87575090369452,24.73878746827091
422,253.91413644098597,14.720652349449312,243.80269771452464,33.42957500479473
423,254.81436870774158,14.175478935923875,242.2070934581127,32.50547776278809
424,254.41204120085806,14.376348552985766,250.27205013332065,25.793168264690525
425,254.7466299482701,14.023721887132991,245.85551578008244,32.492509524610426
426,255.2319325715977,14.157767001141048,258.49833965357556,25.6370948735247
427,255.10336212973098,14.068621441888558,257.1702595146796,25.714681934769626
428,254.89122078318377,14.451960576829311,252.77886221517662,25.44043947107863
429,255.2917762788467,14.14149887111602,244.96190715681132,28.819900910034157
430,255.23515443346426,14.780565258644767,246.74382367466714,29.884225679147423
431,255.140473016834,14.348846556984862,255.07902401901637,27.31860343856432
432,255.91797033414744,14.169385584150644,250.9543185047091,31.181861082546053
433,256.25256109418126,13.410384537475757,253.49687315637917,33.44478519388242
434,256.0190901208228,13.743767208903495,249.0578085606433,33.473944488680004
435,256.16019245424724,14.371902688775346,247.00957950079078,33.36080988245616
436,256.9698280801567,13.826738497549815,247.09931479042922,33.41194158315137
437,256.5325325027741,14.419926626791565,242.64576914155754,33.97566474660886
438,256.04619167793396,15.466721697259555,241.88310708201044,36.95608658049211
439,256.98746189905194,14.545668630046562,249.14656376405148,32.110670234485305
440,256.3475272571487,14.932674937187628,251.39235982621358,32.32841551193954
441,256.7918024709292,13.282588884639846,249.44717181468067,33.81069976959046
442,256.5970345915855,13.707548175253798,252.187435769427,35.10008114881926
443,256.6874848831221,14.251869756602607,246.3286073150724,38.33888811014452
444,256.52849207979085,14.814726597068855,250.73717753868016,32.02471699195015
445,256.1977793286647,15.286475930282172,239.96702857727007,39.607300080894674
446,256.5930406703103,14.913451106456936,245.1107140082997,36.80260647529241
447,257.2717558111074,13.200354167915117,245.28786126684503,35.79229100334092
448,256.74302007414974,14.689634370154142,247.6070008693378,34.11879620023113
449,257.3928410777794,14.551654356744699,242.19563737943176,40.390178891894216
450,257.0928333238313,13.732439163212522,240.0210387476316,40.16039220015636
451,257.1771631662356,13.835394922418772,244.22185807764876,37.89579100597265
452,257.3026786836403,13.830799137446942,244.2750332433734,36.77976086232137
453,257.4992410180498,14.00727804541484,252.55856825119346,33.575825227785316
454,257.8575461366502,13.29133667360495,247.7404455945103,38.05306476859063
455,257.9032392470519,13.218633528859838,248.13615032349827,37.97209469315968
456,257.52462549394676,15.035702227621526,246.74758016130642,38.24328237358346
457,257.5171789917966,13.633475149624491,248.18828090501418,38.22753072040829
458,257.61537514343337,14.23165327853126,248.25350462770734,38.4025470752568
459,258.05401237345126,13.116870122503396,244.73272434984034,39.46589434424636
460,257.3079892683904,14.755059170310599,243.36659126015542,42.53398025839538
461,257.86089717656824,12.994350910691443,249.63300409957398,36.281846737801494
462,257.52769514465666,14.373791624688957,248.1619053423423,38.28368098565391
463,257.73270635735906,13.654437273185819,248.19773329895597,36.344221661328724
464,257.8494309044591,13.800676137725192,248.32068855007128,36.84535094377347
465,257.91542413058323,14.235103447362562,249.67974842845024,37.258496310255865
466,258.1035079546561,12.834896052580666,248.69327742018353,38.588379418675075
467,258.0984842904444,13.000990489349519,250.96079661126836,38.15241742448055
468,257.69023508946384,14.701333075810068,252.4717254545714,35.91715178988756
469,257.60322927856686,14.200752456327944,249.6190838593242,38.737802958252985
470,258.0805387799886,13.761913925911871,249.04295087065066,39.651871232591255
471,257.812061027559,13.834251803924106,251.21240917426286,37.216181693251684
472,258.46663492444327,13.156801101501149,251.19537182660588,37.22221695510031
473,258.2197250999311,12.935840572826992,250.02954261150475,39.00353160068305
474,257.8218779304788,14.725538965655883,249.7047128724363,38.60860691450196
475,258.20214998306494,14.7642898294474,250.053215806395,37.56063005446221
476,258.65472456921765,13.197395728227642,250.28054214556147,38.96461586705334
477,258.48393222655994,13.273290569077187,249.04224567412524,39.82451224732541
478,257.71070857742404,14.652427873311789,250.76939930464147,36.543801271970814
479,258.31401298557324,13.136212116987911,249.42083975665253,39.86320208670664
480,258.5477861333012,13.223079690703933,252.53150336898221,37.47183546260134
481,258.42617979182916,14.319026096483451,249.3400980850905,38.91227712314582
482,258.6866091779457,13.322554309406271,252.63267507096583,37.67659297894917
483,258.4070877908614,13.985472871268449,251.04018944912949,37.89901519255498
484,258.72911996704795,13.094222266671517,252.60273551600048,37.63855018631039
485,258.36568704583874,13.727668658145886,251.8497570751808,38.522378246617386
486,258.8008379623348,13.317644217380286,247.09478519112685,38.44787769325511
487,258.4037350080735,13.982690376604758,251.02328178669072,37.937284310162504
488,258.7062576734988,13.265953876217104,249.60162818383827,37.875736600569404
489,258.7982512319397,13.170585733587012,249.09980551608746,39.26705007753351
490,258.9039225896411,13.189659471420518,245.05938859194035,37.99575178282702
491,258.40426752409275,14.516344716364344,250.26133966748068,37.63159019477075
492,258.63153330169763,13.216633740065808,249.90001910906426,38.90887318470129
493,258.6456644703988,13.379951785409089,250.73089362986696,37.93455873238807
494,258.57205911848285,13.191899382798121,251.27184155727628,37.36064488825438
495,257.9937407510767,14.751332483806925,250.7177050456779,37.868892585200015
496,258.2296571869431,13.757177533703823,249.98813282041567,37.93903603785147
497,258.4696149193718,13.90930746923556,249.7519081369495,37.79574287971217
498,258.26732077746715,13.81129851772374,249.76987209073104,37.56426632726629
499,258.1828639538607,13.7839834537481,249.90088973329426,38.7117297791425
500,258.03726674249685,14.458092913131125,251.16356455257707,37.10374076272022
501,258.59688435339325,13.234389954941403,251.617946029918,37.47890483513754
502,258.5524889294079,13.177727312546237,247.27211335620717,39.40808079500219
503,258.5605597687838,13.315693913733174,252.44974214610863,37.46753910080071
504,258.2799275225915,13.853039175385504,251.1982947160943,37.995821339864584
505,258.4963396454684,13.27341857799438,250.81977378741306,37.875446814045816
506,258.7340507945748,13.193986017737116,250.0237470426367,37.762663979825525
507,258.7409510591887,13.221460908336114,249.64830303424378,37.67177771120637
508,258.1301920336152,13.773804907679057,249.06659552034205,37.779448898748406
509,258.175722505211,14.22782890416049,250.8926544598702,37.909659840435225
510,258.63395164945535,13.145975469633342,250.06691949394602,38.88128810108493
511,258.2438883713491,13.744257051442082,249.8616523617348,38.65762376683638
512,258.87662995557497,13.027763374549403,251.2312494116073,37.4801910741027
513,258.36069986691354,13.967361096362106,249.39873937691937,37.6133601858013
514,258.2109130054191,13.801357123075796,249.6213354645402,37.44180040496541
515,258.4595544566899,13.245517108688096,249.95720974481696,38.81603896722469
516,258.46681699356895,14.38941014252862,248.86983184564286,38.482075983113866
517,258.0198996709271,14.766072667595383,249.83476760324916,37.68044569874442
518,258.7462217647913,13.02254649130581,249.74445504977743,37.73230381963295
519,258.47502035422593,13.25600221640385,251.06103881664848,37.35842985574799
520,258.31696123152955,13.10943795851421,250.12039610575755,37.65567570725988
521,258.3242227740553,14.32832710671289,249.91031195060012,37.71417494573465
522,258.55951269405307,13.143349023828659,249.59062522616205,37.737035865337745
523,258.18362711659364,13.729795810062633,249.95556383850197,38.74550975640049
524,258.1198299666967,13.73071599561085,249.72495698559052,37.667235811162435
525,258.3858111262602,14.354401964548446,249.77012890695707,37.671331728038766
526,258.2176043549095,13.922952473367497,255.27158157876576,32.54422054733197
527,258.32293769360285,13.147824794013662,250.62864179605808,37.76780694557963
528,257.8979617750493,13.883782144300907,248.85940378480987,39.758860736990194
529,258.0331416243374,13.147444895012384,249.2441801996373,37.33901341021755
530,257.6245223119793,13.770456885012146,251.3211875536971,34.64706091834777
531,256.87098562664545,14.217789273638628,250.847969100761,32.16824824006198
532,256.173646568967,14.281754808068827,249.37596458833525,32.641300405041434
533,255.37368363874762,14.388381268090662,256.0136486419765,26.470120585550685
534,254.2910070848063,14.574875740305357,256.4768681298266,25.41934608145698
535,253.09465746676557,14.517562570464296,255.32899583828376,25.016371035762507
536,252.8987800020028,14.552268397224953,260.4289126362093,23.508431135394478
537,252.09055573412138,14.757574550509558,261.8534581259834,21.910435416264317
538,251.88648047135234,14.882219490750142,263.07097544846033,21.17941905682342
539,251.44245000462024,15.911280411853276,264.857616295125,21.434858024335693
540,250.73848130120908,15.59242435983411,264.6361025916388,21.561505450617936
541,250.48155156813502,15.21207954067806,265.02814255291156,21.26173915124547
542,250.41087583486902,15.497819342832162,268.2563920395404,21.633580633143012
543,250.66699003122383,16.40216305257262,266.06802690515536,23.506262312729614
544,250.73166110823925,15.59706174945427,266.13557388859493,23.01007255160451
545,250.46542545357562,15.553590731261576,265.94626760989604,22.45938879458236
546,250.49436029483138,14.619257848059487,267.54910706983566,21.66078420789771
547,250.01962290573243,15.780572069465885,267.6653283279572,21.433726679309057
548,249.52317922862736,16.283864132644634,269.35244614208904,20.0485535374763
549,250.4325478698391,14.654034681539004,267.3297577072263,21.514522883353216
550,250.0285280134895,15.731108347412635,269.55814445903474,19.767961296457198
551,250.52506624653682,14.877141692797462,269.49592372493146,19.844387086051885
552,249.73026323690718,15.486635012605767,269.1336691662999,20.27807829957106
553,249.66709920983033,15.746826911166321,269.5180492597309,19.737057019313617
554,249.90923922625922,14.60069557662773,270.14814400658327,19.796000640093695
555,250.45632690839346,14.782041471590903,269.2226646577367,19.89655428121913
556,249.77252321516693,15.233732100122701,269.7909749065549,19.80345486827266
557,250.23700640403356,14.882632951623112,270.0356715882554,19.754514603991375
558,249.8562301880137,14.962656700045562,269.2687341341553,20.141558174423235
559,249.68860152041592,15.054921776023397,269.707510422397,19.899153320311065
560,249.28773131973858,15.871609831067085,269.96480932761204,19.795446794735973
561,249.8501409376745,16.011392270277636,267.5298773515455,26.023375500611156
562,249.73299683014102,14.740896016285543,270.5430997594242,19.832872022446782
563,249.66423022111007,15.774965870323381,271.0844160520843,19.766632344849487
564,249.5200760653382,14.686730855410367,270.5512858769176,19.719706824504854
565,249.33987688599973,14.960522091253509,271.7158043370395,19.35675867430106
566,249.27628008841202,16.14568407157678,271.7150554546609,19.64132665624862
567,249.00855652294453,15.605216691394057,270.05010635874584,19.829988318410717
568,249.31887232867206,15.058007769245556,271.54703364682496,19.66485539517722
569,248.58198219649947,15.311967701782866,271.0745808845499,19.65001322972994
570,248.78791853149983,15.743957208393606,270.2123827433356,19.562192629780245
571,248.90730586945423,15.89985341858809,270.94455523490143,19.453038095694623
572,248.87498331395096,15.823313373308876,271.3149837411332,19.06953130467749
573,249.05326213881173,15.424712841090374,273.49684328761896,17.751654480588158
574,249.0376175503144,15.339164105494053,271.0004121022106,18.980374370874564
575,248.75956866628502,15.209242367856993,271.4248909194912,18.503920222372386
576,247.9438240943717,15.880424445853345,271.5869941519971,18.94293707677124
577,247.84808498131565,16.18800179886719,271.79837804395487,19.20553371749602
578,248.31482177082682,15.238586290075467,274.348112446438,17.589132216193292
579,247.7353863623977,15.953028233803947,273.73811894877264,17.8803523108258
580,247.94770795884557,15.996625923539144,272.1339554150858,18.887133566038
581,248.22299740942645,15.364005434964378,273.45565937763644,17.697171682779416
582,247.49132915632381,17.079362990232575,274.0536041939838,17.716194922375696
583,247.6282891676233,16.468770732500413,272.6366754199043,18.305814498304244
584,248.03842504305425,16.36367938833563,274.1507447429994,16.8480416827207
585,247.5848607496807,16.227474860611064,273.58320632806016,17.59063001595714
586,247.54391860233926,15.47805603294753,274.874343242456,15.449292655991362
587,247.18306215289437,15.871235554731669,275.79163684674967,14.584299745218063
588,246.65343808693237,16.11434061065479,274.14610273970897,17.67768076067303
589,247.0256055939558,15.103957765809902,274.48391018112534,17.52961340877592
590,246.65636434875944,16.07056198646245,274.6622319540049,16.992249203920345
591,246.71795214877275,15.870528845535206,274.5269403941687,17.431121342218134
592,246.662485737877,15.293128493932887,275.40490542494047,15.084419113462488
593,246.60401147476296,15.793960828816417,276.02129458228336,14.677137098681255
594,245.95875303889812,16.90141656768377,276.20236816551125,14.68984513912019
595,246.2743584266428,16.157563627697925,276.1609234756794,15.208930009990556
596,246.53023487927356,16.020326307227577,276.262875573376,14.187343837133934
597,246.56011960553042,14.984637660530007,273.84808962182655,17.745397501598287
598,246.15545417265676,16.003744634923077,276.39147268152897,13.94713805718551
599,246.4340774675908,16.39483438390673,275.3192004649511,17.05155585675798
600,246.00888467255754,15.659099987709036,275.09778817175015,17.21444994690481
601,246.15301656447966,15.668526388291623,274.8093544688788,17.175720749114927
602,245.7735196176566,16.704810886808676,276.1056970185618,14.928614823788507
603,246.66580145929706,15.142576781873222,276.20328351371006,14.39527914299968
604,246.41323981250318,15.737203122691652,274.6543466267155,17.497295233782236
605,245.977709615801,15.748689698317904,276.1779781739227,14.942474643316856
606,245.79161276960312,16.570124631680685,276.2147824964802,14.823044935931774
607,245.9686776255115,16.397898363372224,274.19599697059795,17.20551869805674
608,246.604752091972,15.601584204432246,274.6332134628412,17.564527405724608
609,247.49405720578952,15.163818077948074,274.10918709863364,17.591695087471
610,247.866004794966,15.831315472153461,273.81805959025064,17.37950827621095
611,248.12821206663406,15.47620019998865,273.30814920081156,17.55153563173801
612,248.0438476433872,15.108542526010158,272.2925098847243,18.284037491187355
613,248.15130678094616,15.089246598063546,272.42367515652995,18.81784795993059
614,247.85315351971136,15.583685447414972,271.6511790606344,18.615847637846414
615,248.4790423133848,16.20334078304705,271.60769429194977,19.262979689111468
616,249.29446318623158,15.267966596776768,271.4686318290822,19.356151743717813
617,248.9945009172766,15.965499623240119,271.51532088170035,19.639747069733584
618,249.63599681001912,16.017159048037527,270.4005117787534,19.738190373840055
619,248.86405403538635,16.479486208735658,270.27485042167854,19.988949446451887
620,249.96366200852614,15.762132108193791,270.4167213355788,20.130057802012825
621,250.4286226006563,15.03493552220295,268.55601332276234,21.22528879527952
622,249.96102152395812,15.578002469893336,269.3221835512949,20.0126593246391
623,250.21778798577148,16.648342717263123,266.46854721591654,21.466026074355526
624,251.38045227526231,16.07005084341228,265.75229201560774,21.619722538620465
625,251.20919983617634,15.985405895572748,264.81293067107157,21.073573436511882
626,251.2481198325534,15.600368103410043,264.6401180654155,21.658479930206774
627,251.54063533960507,16.392602843912655,262.8453666405598,21.293342035968987
628,251.41234360603266,15.188433515709788,260.2256423220941,23.789619676754796
629,251.33816928901857,14.994122626029302,262.02323292050306,21.901043786309938
630,252.05109768013565,14.850097926744748,259.6822273024446,23.437585960540915
631,252.2961863424458,15.186656829160547,256.38645051074144,25.135357115401305
632,251.9444489877821,14.926129351781078,256.87403727788717,25.403556703675683
633,252.7616557457326,14.974439559266806,257.3039052525198,24.745189742799774
634,253.08232804691832,14.670202874209886,254.76662559187807,28.04505501958184
635,252.6651823380475,14.583294258013636,257.59253943104295,25.05851492190098
636,252.4576358706822,14.88537333524794,257.6308802501815,24.912047623959484
637,253.14411524528654,14.423171087571724,257.5576130628465,25.17925277079805
638,253.33415613504025,14.257707956649362,252.47562271813544,29.691223873251065
639,253.58813407737864,14.708115219921043,257.95925603710043,25.18560579680924
640,253.47833883969165,14.419829745185547,256.781659258992,24.6888158677063
641,253.5052319448375,14.664219752841166,252.00183875998835,29.54973294226144
642,253.88492892449088,14.473441399421365,258.37387291324166,25.317276817165162
643,253.6295979329201,14.126281768828619,256.407563927799,25.240145687615936
644,253.84959924757663,14.656909075612734,258.6266780721035,25.23632291546147
645,254.07788473068445,13.917757645219849,258.99372553934006,26.069134008093346
646,253.74211473767718,15.05037396214707,255.8611368306453,25.328946750586503
647,254.87000459316366,14.376891679868043,255.66931414717155,28.074550339537176
648,254.80117156581508,14.18146068632322,256.5525108320691,26.068015644838972
649,254.78769428045484,14.122820056124246,252.83039014632178,32.97684809327079
650,254.80873610599997,14.072489991727739,250.50604903907362,25.30475985968649
651,254.95896445239592,14.143738240889718,250.21465979001192,31.803321890364
652,255.05697392084147,14.704626915881521,252.42946226845424,32.56326877512089
653,255.51241297114123,15.016151027915722,246.26945132311783,33.42774062755966
654,255.0787749116727,14.315910198743438,248.73453997821957,34.330606758231156
655,254.83500130099026,15.12971670242881,256.26101223840857,34.04313037574542
656,255.58190184099743,14.200621650292433,253.20410027548172,32.48024513168136
657,256.10041117082426,14.243252299481862,250.8569593153917,33.48367964060811
658,255.821223401261,14.082934355109273,253.9290691503382,33.642299665220875
659,255.7581754764415,14.746886393163736,248.3604501094261,33.56418482767189
660,256.7139116195758,13.680039501022824,253.61682489937868,32.9288182485267
661,256.8478933277264,14.82045103127013,253.3641592551396,33.28660370822745
662,256.09572862719875,14.783863771507628,250.67134880016815,33.12180476078578
663,256.3898890030347,14.257029412812718,247.34222408668782,34.42171776984825
664,256.5721784048165,14.286218405387544,252.07008892646465,32.073586517528774
665,256.5290380178234,14.106861565675173,244.08911899187734,39.30543092291055
666,257.0954483358988,13.385909875825812,251.6976377238903,32.627949714001325
667,256.57942716331604,13.652589530579244,243.2980860882452,37.41166456765659
668,256.93060484617536,14.376959352171728,250.1752105605404,33.09406501944177
669,256.8717709970823,14.354738605561542,249.6133527282674,33.974034228880676
670,256.96007999079063,13.812474175591806,243.62465480063352,38.83077927818948
671,257.3887502187643,13.287077593012022,245.92105648174794,38.728050502657354
672,257.1747830361748,14.315790364925569,245.75347100003387,38.65317215267802
673,256.9911693143417,14.838406328035042,254.35054563584134,33.70686611620363
674,257.24375367980446,14.345864094083137,244.80794435471805,39.38356053249606
675,257.04905899328224,14.885796896823726,247.9815474505227,38.01256276246304
676,257.65273105181996,13.361277336598015,248.09899701591263,39.19629572871545
677,257.4437503561087,13.808468605004569,248.76154953721704,37.009635955657075
678,257.38665095066636,14.986738778499452,245.6520351939766,38.100541529658315
679,257.5765506736026,15.01567918766905,249.6127298848006,35.29594050245293
680,257.5985482175713,13.870388338761762,248.80814934511196,37.3557659367067
681,257.5585967045748,13.805643390081029,250.4485801914162,36.53429252519677
682,257.72097910899316,13.959782695139392,249.96657688227677,37.5323425606593
683,257.59082753074546,13.757848972085812,249.49263220902947,37.31865912039881
684,257.9443874153522,13.266292322358721,248.93985990874353,37.32008666110653
685,257.6908186922546,13.732791471196087,249.73158516039487,38.5149120731307
686,258.34168022207837,13.267350883205458,250.7548603822863,36.86649249601379
687,257.84691047539627,13.762491026319267,248.88422642718456,38.31832519014735
688,258.02933771466934,13.069784548264941,249.61450566026795,37.69154667198518
689,257.95683309779383,14.282555842321914,250.25589086746012,36.87862619192375
690,258.0512225116781,13.959465448303535,249.97799746196313,37.45562919020773
691,258.11552376185375,13.930589292284074,245.8237948944192,40.942988537248674
692,258.51646209466435,13.40416658241033,250.01201792594594,35.81120055528812
693,258.36958531345675,13.310113983028089,251.3627702985194,37.987984199220435
694,258.4190685724626,13.222411671483357,249.20903033601746,38.57611264198943
695,258.50413092706066,13.29518878274423,249.5364977638167,38.83563305874793
696,258.1730797068453,13.924829476542325,248.47189572666997,37.35831057378214
697,258.22953952982266,13.913544482840516,251.04087554007583,37.913404881424505
698,258.4396528703689,13.422414434409689,247.68488493216816,41.71800996900375
699,258.1701371261013,14.336328214085398,251.79005335633747,38.04590369423222
700,257.93954322547876,13.70056801076767,250.42131095378357,37.81152099302311
701,258.13842426205576,13.635500308679687,250.1600164954513,37.7599853280294
702,257.9076371355288,14.219536630456988,251.5456586157224,38.08056120873924
703,258.15723369784655,14.470772388531556,253.12234501745243,37.83037287516021
704,258.5614375147318,14.238925713060993,253.66442271076593,37.656912517063276
705,258.57872982989494,13.137002099443876,249.98724647793892,40.00310975825598
706,258.52539672719774,13.796226400931774,248.36983707768724,38.96486272445295
707,258.31555429311385,13.864937463978707,245.35293364819512,41.489498491097756
708,258.60623379511867,14.298025909707258,248.45260854974393,38.858454047556975
709,258.583376641426,13.782500407525408,251.6238506097736,34.279895386482885
710,258.82325505601005,13.863241247653896,244.8844242903273,41.43589934043026
711,258.51621005828207,13.86352684114373,247.25686873512123,41.15205068381883
712,259.0739678104866,13.306643864982316,248.39253855754458,40.61826852431709
713,258.4999168472574,15.01756953463093,246.2768678199925,40.038979346634264
714,258.98078444890956,13.325650093546992,244.12701255595994,40.425007201703714
715,258.795398063918,13.782891130989482,249.47149410308805,37.66078198297421
716,258.669879973578,14.288236469971869,248.06221927699391,38.531338101665966
717,258.9369239340351,13.687812204448205,240.94322508750275,41.76281403758683
718,258.87404162120026,13.178283677321872,245.01322809450286,41.11845776030695
719,258.8633684301373,13.27405476439107,245.16712420339172,40.83784367451839
720,259.12645225679375,13.051526494187351,243.15482224449474,41.49604868178898
721,259.3810435718027,13.222045768637162,245.67360619015773,39.98128678934165
722,258.6913423127745,14.773235697775831,248.02149305302268,38.58617781340544
723,259.2290039293522,13.281468428488491,243.56493991367984,41.63233052614561
724,258.5667245326416,13.93087631993602,245.34291164890328,41.27434342654697
725,258.86440190626604,14.316072167528038,244.43031103873057,40.590614625483184
726,259.4610735379245,12.889077174676576,244.21641036220615,40.23261786713482
727,259.1669666418152,13.243296411881982,249.61398061527083,37.70295358539473
728,258.88706581349845,13.820135904085014,243.43135959950476,40.17164179822987
729,258.7644688615409,13.697298948396643,249.36435366989446,37.43775544144648
730,259.03235761527077,13.262381055218572,241.3400421686374,41.84857078247122
731,259.1125310550407,13.307801869891902,243.35387661338464,41.307972314986664
732,258.6060271682737,13.881009731042186,240.3521663609516,41.11986753747013
733,258.97363733856855,13.295126914280445,244.37173406350823,40.588317510461636
734,259.28627604803575,13.692349165914461,242.3462577602795,40.92443973914591
735,258.93995155462886,13.915904959270089,241.32978109078198,41.984345070121066
736,258.96814948191087,13.874941563781702,250.07347821337416,35.697161841717175
737,258.5885610039843,13.827544982648982,240.5775605989913,39.408116355023914
738,258.2125963761671,14.25556807394518,245.03313834317345,41.04886504351321
739,259.1553030267456,12.821850242545352,247.51912392347668,38.20947887506829
740,259.268440665659,13.186330484384486,242.95558293823555,41.14370471371911
741,258.78117605350474,13.84832370569843,248.23536494850583,38.72236582192627
742,258.10863803281677,14.347897913990284,241.33591474601167,42.038317890252884
743,258.747911311874,13.210824231028363,246.1830599274352,40.156979671205356
744,258.6042809177743,13.266850815593896,245.86084813694708,40.357626505605865
745,258.68062931370497,13.954256330131024,242.78383120324884,41.155614236646215
746,258.51381594002225,13.564671326856377,247.98168643038085,36.888727547122855
747,258.97334090948107,13.333494750055829,246.48193495182954,39.73119632902711
748,258.52681445274845,13.715029158958881,240.97169937787353,40.84731275718248
749,258.449639978291,13.836483428946588,248.56921901372442,38.86142484338033
750,258.8466404060936,13.399935520683698,248.6229253752269,37.22009513888647
751,258.97761059232414,13.3064185893622,245.92097919251432,40.12082577008025
752,258.56903457706454,13.271916782780487,242.75340466302382,41.14330177854167
753,258.99922550141775,13.304655654675578,242.70978044150107,40.92599795652895
754,258.9637940670005,13.362897200166064,247.35651552823913,41.10113426099324
755,258.3107514016512,13.76179685784866,245.01693359375784,41.320689607641455
756,257.95437481436664,14.325403982761276,246.47675126308187,40.563761332616195
757,258.7431238604178,12.962305005764275,247.27749766091458,41.33713489193784
758,258.4246653697662,13.92870203182237,246.65977884705464,40.67791048497972
759,258.28988758989436,13.857270859299943,242.79548242580603,41.70238718632468
760,258.35825621541215,13.80783772535045,242.47989926239705,43.09970798084282
761,258.1757927107572,13.873184311605833,245.03228737163045,41.32750394752685
762,258.0171609206643,13.753643945457656,245.359732645331,41.70871866735794
763,258.487310655589,13.56308351249388,245.25837588148693,40.17205224480169
764,258.2661551098234,13.824010634359826,245.3010450633709,42.13711946903457
765,258.52510553859327,13.977607994978738,248.6378550509337,40.63961761645512
766,258.5765259089592,13.11273397152303,248.10501291451928,40.74641777514502
767,258.3269699833315,13.278347517090872,247.4891292021255,41.27537481521275
768,258.4756390504738,13.18275563999223,247.71785362662126,41.61131676130884
769,258.6315328760682,13.42957031533568,245.29778780778847,43.22307583767629
770,258.53409777613166,13.229779447478352,246.56415783327157,42.41067428928247
771,258.3858923261103,13.137257060147709,251.88818516623547,38.15516348750586
772,258.36646737215824,13.324566185448198,243.76924304963626,42.113449252785955
773,258.20861811460577,13.868243340228943,247.3770328152551,40.2734608005738
774,258.16907486992426,13.512236691110552,246.3242030955953,42.15287425515114
775,258.19940472120913,13.911759876444036,248.47502636084707,37.908241832821595
776,258.15583053203994,13.428969762626762,243.70055797883967,41.95718385359279
777,258.6383762237569,13.22188219419293,247.79219447692847,41.59931082398983
778,258.51808336772194,13.453063084573497,246.48224292721227,41.183364203824794
779,258.15786372489026,13.94539751432941,251.76842155359603,37.33338543921216
780,258.0627503112671,13.930181039081747,247.62255211110255,40.56122542429841
781,257.8851934743114,14.160827585932234,253.73239568296268,36.421262370906476
782,257.87925138329047,13.953778318707704,251.55426876490796,38.13685417764316
783,257.4155961820589,13.982424433876714,244.5743292106057,41.60686848475113
784,256.966772596013,13.953069756136818,245.75094888743396,37.60607335767116
785,256.0317281735455,13.733665195954618,248.4077309907855,37.39638525967372
786,255.21621173958064,14.414798066641046,252.11194581536589,32.593876938082374
787,254.330043146694,13.867585712935933,250.1848464460783,34.998669224273186
788,253.5008320075605,14.276375715071605,255.52635891828044,31.35094625501669
789,252.89933842839324,14.460587115871324,260.9210548682758,24.728923577964594
790,252.0092422064512,14.35253813026948,261.45928237471514,25.512149033819853
791,251.3476330805933,14.093320061966137,258.650643403344,27.912649157240267
792,251.43748270420858,14.472590202093494,258.4624881151807,25.74452437448265
793,250.75649759397808,14.582484666927163,259.69822338052893,25.184609034929604
794,250.16434682450446,14.677502336311848,261.9253546538317,23.48076219201657
795,249.8389076927389,14.473340859828486,259.24264063967127,28.25176351018608
796,249.99322597537324,14.82274598942674,261.2595813331976,23.508563730941933
797,250.3688282468515,15.096306796384553,262.04290002507076,23.417633176127556
798,250.14982007664295,15.01472434987362,262.85671969899687,23.55491979740922
799,249.96725246056357,15.524912797402454,263.36864200256673,23.40978499475559
800,249.76732820922211,15.36053379328141,260.1862522312595,28.344487312419616
801,249.6492668773331,15.642480272429868,263.27793849672514,23.576730274781006
802,250.38043905601697,15.559617628244226,264.50326606014585,23.396962671817473
803,250.08478189344672,15.415694588868092,264.81826551124345,23.534591802305755
804,250.06300803714421,15.681512475604956,260.6161742634948,28.866178033719468
805,249.54650839453106,15.395151947182063,264.77600313061436,23.590956263120496
806,249.84977210857224,15.48988235506691,265.6364631443017,23.447464176320178
807,249.46020418372055,15.635786883686357,265.45180963273936,23.58801976286732
808,249.78425784867926,15.462894874478877,266.4582770729379,23.776687080207086
809,249.62551894613622,15.4581929680475,268.4543992886925,21.2131187365747
810,249.373519755588,15.605249737168371,266.2204001671707,23.568208556096256
811,249.51082208249233,15.398832791229626,268.95418659094344,21.544628751095964
812,249.45625451687863,15.48859503391083,263.6166030463087,28.333809617998185
813,248.90711235189647,15.44339877906926,265.39487294050787,26.634961943025637
814,248.95555903153132,15.72721239181885,266.30231506951236,23.450210961134527
815,248.68674697480577,15.792836515897674,265.6884348703571,28.08743892276397
816,248.5605311337961,15.803816582171132,271.21775829212953,19.909753495457306
817,248.86596189264182,15.622579040459373,269.8202168669334,21.51833300987544
818,248.77399200845346,15.74342617414235,267.88242164696885,26.112027871017595
819,247.97000339485876,16.606706601137173,270.89192961805344,20.16376429665673
820,248.193564862423,15.687872487069564,271.89395586299133,19.93218718284793
