frame,time_s,radius_mm,coverage,radius_mm_smoothed
423,4.23,0.14476495726495728,0.9090909090909091,0.14476495726495728
424,4.24,0.14466524216524218,0.9090909090909091,0.14466524216524218
425,4.25,0.14702279202279203,0.9090909090909091,0.14466524216524218
426,4.26,0.14286324786324786,0.9090909090909091,0.14476495726495728
427,4.27,0.14853988603988605,0.9090909090909091,0.14477920227920227
428,4.28,0.1436823361823362,0.9090909090909091,0.14476495726495728
429,4.29,0.14428062678062678,0.9090909090909091,0.14477920227920227
430,4.3,0.14713675213675217,0.9090909090909091,0.14534188034188034
431,4.31,0.14675925925925926,0.9090909090909091,0.14477920227920227
432,4.32,0.14613247863247864,0.9090909090909091,0.14558404558404558
433,4.33,0.1445940170940171,0.9090909090909091,0.14558404558404558
434,4.34,0.1430840455840456,0.9090909090909091,0.14477920227920227
435,4.35,0.1424002849002849,0.9090909090909091,0.14476495726495728
436,4.36,0.1436111111111111,0.9090909090909091,0.14466524216524218
437,4.37,0.14770655270655275,0.9090909090909091,0.14466524216524218
438,4.38,0.14653133903133905,0.9090909090909091,0.1445940170940171
439,4.39,0.14412393162393164,0.9090909090909091,0.14428062678062678
440,4.4,0.14558404558404558,0.9090909090909091,0.14428062678062678
441,4.41,0.14733618233618234,0.9090909090909091,0.14412393162393164
442,4.42,0.14558404558404558,0.9090909090909091,0.14428062678062678
443,4.43,0.1425925925925926,0.9090909090909091,0.14428062678062678
444,4.44,0.14682336182336184,0.9090909090909091,0.1445940170940171
445,4.45,0.14559829059829063,0.9090909090909091,0.1445940170940171
446,4.46,0.1412108262108262,0.9090909090909091,0.14412393162393164
447,4.47,0.1459116809116809,0.9090909090909091,0.14392450142450144
448,4.48,0.13653846153846155,0.9090909090909091,0.14392450142450144
449,4.49,0.13873219373219373,0.9090909090909091,0.1438675213675214
450,4.5,0.13497863247863248,0.9090909090909091,0.14392450142450144
451,4.51,0.13351139601139603,0.9090909090909091,0.14412393162393164
452,4.52,0.13184472934472935,0.9090909090909091,0.14466524216524218
453,4.53,0.13411680911680912,0.9090909090909091,0.14466524216524218
454,4.54,0.1407051282051282,0.9090909090909091,0.14412393162393164
455,4.55,0.14495014245014246,0.9090909090909091,0.14392450142450144
456,4.56,0.1427920227920228,0.9090909090909091,0.1438675213675214
457,4.57,0.14596866096866096,0.9090909090909091,0.14326923076923076
458,4.58,0.14466524216524218,0.9090909090909091,0.14326923076923076
459,4.59,0.14559829059829063,0.9090909090909091,0.14326923076923076
460,4.6,0.1403774928774929,0.9090909090909091,0.14326923076923076
461,4.61,0.14326923076923076,0.9090909090909091,0.14326923076923076
462,4.62,0.14392450142450144,0.9090909090909091,0.1438675213675214
463,4.63,0.14581196581196582,0.9090909090909091,0.1438675213675214
464,4.64,0.1438675213675214,0.9090909090909091,0.14392450142450144
465,4.65,0.14493589743589746,0.9090909090909091,0.1444871794871795
466,4.66,0.14670940170940172,0.9090909090909091,0.1444871794871795
467,4.67,0.14545584045584048,0.9090909090909091,0.14466524216524218
468,4.68,0.14517806267806269,0.9090909090909091,0.14493589743589746
469,4.69,0.14315527065527067,0.9090909090909091,0.14495014245014246
470,4.7,0.13793447293447295,0.9090909090909091,0.14495014245014246
471,4.71,0.13977207977207978,0.9090909090909091,0.14493589743589746
472,4.72,0.14257122507122508,0.9090909090909091,0.14493589743589746
473,4.73,0.14584757834757836,0.9090909090909091,0.14466524216524218
474,4.74,0.14120370370370372,0.9090909090909091,0.1444871794871795
475,4.75,0.14633903133903134,0.9090909090909091,0.1442022792022792
476,4.76,0.1444871794871795,0.9090909090909091,0.1442022792022792
477,4.77,0.14714387464387466,0.9090909090909091,0.1442022792022792
478,4.78,0.1460754985754986,0.9090909090909091,0.1442022792022792
479,4.79,0.1468091168091168,0.9090909090909091,0.1442022792022792
480,4.8,0.14613247863247864,0.9090909090909091,0.1444871794871795
481,4.81,0.14243589743589744,0.9090909090909091,0.1442022792022792
482,4.82,0.14742877492877493,0.9090909090909091,0.1442022792022792
483,4.83,0.14506410256410257,0.9090909090909091,0.1442022792022792
484,4.84,0.1451923076923077,0.9090909090909091,0.1442022792022792
485,4.85,0.14157407407407407,0.9090909090909091,0.1442022792022792
486,4.86,0.14403133903133902,0.9090909090909091,0.1442022792022792
487,4.87,0.13905982905982908,0.9090909090909091,0.1444871794871795
488,4.88,0.14382478632478632,0.9090909090909091,0.14506410256410257
489,4.89,0.1442022792022792,0.9090909090909091,0.14506410256410257
490,4.9,0.13605413105413106,0.9090909090909091,0.14506410256410257
491,4.91,0.14241452991452994,0.9090909090909091,0.14506410256410257
492,4.92,0.14003561253561253,0.9090909090909091,0.14506410256410257
493,4.93,0.13028490028490028,0.9090909090909091,0.1442022792022792
494,4.94,0.14516381766381767,0.9090909090909091,0.14405270655270655
495,4.95,0.14522792022792025,0.9090909090909091,0.14405270655270655
496,4.96,0.1426780626780627,0.9090909090909091,0.14405270655270655
497,4.97,0.14507834757834762,0.9090909090909091,0.1442022792022792
498,4.98,0.14720797720797724,0.9090909090909091,0.1442022792022792
499,4.99,0.14522079772079774,0.9090909090909091,0.14405270655270655
500,5.0,0.14400997150997152,0.9090909090909091,0.14405270655270655
501,5.01,0.14295584045584045,0.9090909090909091,0.14405270655270655
502,5.02,0.14640313390313392,0.9090909090909091,0.1442022792022792
503,5.03,0.1463960113960114,0.9090909090909091,0.1442022792022792
504,5.04,0.14542022792022793,0.9090909090909091,0.1444017094017094
505,5.05,0.1402920227920228,0.9090909090909091,0.1444017094017094
506,5.06,0.14511396011396013,0.9090909090909091,0.1444017094017094
507,5.07,0.1425783475783476,0.9090909090909091,0.1444017094017094
508,5.08,0.14405270655270655,0.9090909090909091,0.1444017094017094
509,5.09,0.1409757834757835,0.9090909090909091,0.1444017094017094
510,5.1,0.14712250712250713,0.9090909090909091,0.14405270655270655
511,5.11,0.1444017094017094,0.9090909090909091,0.14400997150997152
512,5.12,0.1448860398860399,0.9090909090909091,0.14400997150997152
513,5.13,0.14805555555555555,0.9090909090909091,0.14358974358974358
514,5.14,0.14352564102564103,0.9090909090909091,0.14352564102564103
515,5.15,0.14943732193732193,0.9090909090909091,0.14352564102564103
516,5.16,0.14173076923076924,0.9090909090909091,0.14352564102564103
517,5.17,0.1456054131054131,0.9090909090909091,0.14358974358974358
518,5.18,0.14158119658119658,0.9090909090909091,0.14358974358974358
519,5.19,0.14535612535612538,0.9090909090909091,0.14352564102564103
520,5.2,0.14346153846153847,0.9090909090909091,0.14346153846153847
521,5.21,0.14311253561253562,0.9090909090909091,0.14346153846153847
522,5.22,0.14096153846153844,0.9090909090909091,0.14311253561253562
523,5.23,0.14358974358974358,0.9090909090909091,0.14346153846153847
524,5.24,0.13391737891737893,0.9090909090909091,0.14346153846153847
525,5.25,0.1429202279202279,0.9090909090909091,0.14352564102564103
526,5.26,0.14221509971509974,0.9090909090909091,0.14352564102564103
527,5.27,0.14135327635327635,0.9090909090909091,0.14352564102564103
528,5.28,0.13980769230769233,0.9090909090909091,0.14346153846153847
529,5.29,0.1382763532763533,0.9090909090909091,0.14346153846153847
530,5.3,0.14366809116809118,0.9090909090909091,0.14311253561253562
531,5.31,0.1442663817663818,0.9090909090909091,0.14293447293447295
532,5.32,0.14524216524216524,0.9090909090909091,0.14293447293447295
533,5.33,0.14512820512820515,0.9090909090909091,0.1429202279202279
534,5.34,0.14117521367521368,0.9090909090909091,0.1429202279202279
535,5.35,0.14004273504273504,0.9090909090909091,0.1429202279202279
536,5.36,0.14017094017094017,0.9090909090909091,0.1429202279202279
537,5.37,0.14290598290598291,0.9090909090909091,0.1429202279202279
538,5.38,0.14599715099715102,0.9090909090909091,0.14293447293447295
539,5.39,0.14492165242165242,0.9090909090909091,0.1429202279202279
540,5.4,0.1437820512820513,0.9090909090909091,0.1429202279202279
541,5.41,0.14441595441595442,0.9090909090909091,0.14293447293447295
542,5.42,0.1477777777777778,0.9090909090909091,0.14293447293447295
543,5.43,0.14260683760683762,0.9090909090909091,0.14293447293447295
544,5.44,0.1466737891737892,0.9090909090909091,0.14329772079772082
545,5.45,0.14084757834757836,0.9090909090909091,0.14366809116809118
546,5.46,0.14293447293447295,0.9090909090909091,0.1437820512820513
547,5.47,0.14247150997150998,0.9090909090909091,0.1433760683760684
548,5.48,0.14280626780626782,0.9090909090909091,0.1433760683760684
549,5.49,0.1413817663817664,0.9090909090909091,0.1433760683760684
550,5.5,0.14329772079772082,0.9090909090909091,0.1433760683760684
551,5.51,0.1445940170940171,0.9090909090909091,0.1437820512820513
552,5.52,0.14702991452991454,0.9090909090909091,0.1443660968660969
553,5.53,0.1443660968660969,0.9090909090909091,0.1443660968660969
554,5.54,0.1387891737891738,0.9090909090909091,0.1443660968660969
555,5.55,0.14220797720797723,0.9090909090909091,0.1443660968660969
556,5.56,0.14772079772079771,0.9090909090909091,0.14441595441595442
557,5.57,0.14175213675213677,0.9090909090909091,0.1445940170940171
558,5.58,0.14035612535612535,0.9090909090909091,0.1443660968660969
559,5.59,0.1448005698005698,0.9090909090909091,0.1445940170940171
560,5.6,0.1456054131054131,0.9090909090909091,0.1445940170940171
561,5.61,0.1472008547008547,0.9090909090909091,0.1448005698005698
562,5.62,0.1433760683760684,0.9090909090909091,0.14490740740740743
563,5.63,0.1450997150997151,0.9090909090909091,0.14494301994301995
564,5.64,0.14665242165242165,0.9090909090909091,0.1450997150997151
565,5.65,0.14230769230769233,0.9090909090909091,0.1456054131054131
566,5.66,0.14490740740740743,0.9090909090909091,0.14636752136752137
567,5.67,0.14858974358974358,0.9090909090909091,0.14636752136752137
568,5.68,0.14311253561253562,0.9090909090909091,0.14636752136752137
569,5.69,0.14762820512820513,0.9090909090909091,0.14654558404558407
570,5.7,0.14972222222222223,0.9090909090909091,0.14665242165242165
571,5.71,0.14974358974358976,0.9090909090909091,0.1472008547008547
572,5.72,0.14844729344729346,0.9090909090909091,0.1472008547008547
573,5.73,0.1402136752136752,0.9090909090909091,0.1472008547008547
574,5.74,0.15003561253561257,0.9090909090909091,0.14762820512820513
575,5.75,0.14822649572649574,0.9090909090909091,0.14783475783475783
576,5.76,0.14494301994301995,0.9090909090909091,0.14783475783475783
577,5.77,0.15312678062678062,0.9090909090909091,0.1480982905982906
578,5.78,0.14654558404558407,0.9090909090909091,0.14822649572649574
579,5.79,0.14783475783475783,0.9090909090909091,0.14844729344729346
580,5.8,0.14636752136752137,0.9090909090909091,0.14858974358974358
581,5.81,0.1527635327635328,0.9090909090909091,0.1486752136752137
582,5.82,0.14584045584045582,0.9090909090909091,0.1488390313390313
583,5.83,0.14903133903133906,0.9090909090909091,0.14903133903133906
584,5.84,0.15129629629629632,0.9090909090909091,0.14903133903133906
585,5.85,0.1480982905982906,0.9090909090909091,0.14937321937321937
586,5.86,0.1486752136752137,0.9090909090909091,0.14937321937321937
587,5.87,0.1488390313390313,0.9090909090909091,0.14937321937321937
588,5.88,0.14526353276353277,0.9090909090909091,0.14937321937321937
589,5.89,0.1501638176638177,0.9090909090909091,0.14997863247863247
590,5.9,0.14937321937321937,0.9090909090909091,0.14997863247863247
591,5.91,0.14661680911680913,0.9090909090909091,0.1500854700854701
592,5.92,0.150491452991453,0.9090909090909091,0.15010683760683763
593,5.93,0.14997863247863247,0.9090909090909091,0.15010683760683763
594,5.94,0.15341168091168092,0.9090909090909091,0.15014245014245015
595,5.95,0.15195156695156697,0.9090909090909091,0.1501638176638177
596,5.96,0.15201566951566955,0.9090909090909091,0.150491452991453
597,5.97,0.15014245014245015,0.9090909090909091,0.1501638176638177
598,5.98,0.1519017094017094,0.9090909090909091,0.150491452991453
599,5.99,0.14865384615384616,0.9090909090909091,0.15110398860398863
600,6.0,0.15282763532763532,0.9090909090909091,0.15110398860398863
601,6.01,0.1514957264957265,0.9090909090909091,0.15110398860398863
602,6.02,0.1527065527065527,0.9090909090909091,0.15110398860398863
603,6.03,0.14713675213675217,0.9090909090909091,0.15110398860398863
604,6.04,0.1500854700854701,0.9090909090909091,0.15110398860398863
605,6.05,0.15422364672364675,0.9090909090909091,0.15110398860398863
606,6.06,0.15110398860398863,0.9090909090909091,0.15110398860398863
607,6.07,0.15010683760683763,0.9090909090909091,0.15110398860398863
608,6.08,0.15134615384615388,0.9090909090909091,0.15134615384615388
609,6.09,0.1521723646723647,0.9090909090909091,0.15134615384615388
610,6.1,0.15215811965811968,0.9090909090909091,0.15110398860398863
611,6.11,0.1537962962962963,0.9090909090909091,0.1510897435897436
612,6.12,0.14846153846153848,0.9090909090909091,0.1510897435897436
613,6.13,0.15525641025641027,0.9090909090909091,0.15110398860398863
614,6.14,0.15180911680911682,0.9090909090909091,0.1510897435897436
615,6.15,0.15341880341880343,0.9090909090909091,0.1510897435897436
616,6.16,0.14863247863247867,0.9090909090909091,0.1510897435897436
617,6.17,0.14948717948717952,0.9090909090909091,0.1510897435897436
618,6.18,0.15039886039886038,0.9090909090909091,0.1510897435897436
619,6.19,0.1489031339031339,0.9090909090909091,0.15110398860398863
620,6.2,0.1508903133903134,0.9090909090909091,0.15123931623931625
621,6.21,0.15050569800569802,0.9090909090909091,0.15123931623931625
622,6.22,0.1510897435897436,0.9090909090909091,0.15123931623931625
623,6.23,0.15346866096866096,0.9090909090909091,0.15123931623931625
624,6.24,0.14949430199430203,0.9090909090909091,0.1510897435897436
625,6.25,0.15006410256410257,0.9090909090909091,0.1510897435897436
626,6.26,0.14588319088319088,0.9090909090909091,0.1510897435897436
627,6.27,0.15123931623931625,0.9090909090909091,0.15092592592592594
628,6.28,0.15401709401709401,0.9090909090909091,0.1510897435897436
629,6.29,0.14854700854700856,0.9090909090909091,0.1510897435897436
630,6.3,0.1507692307692308,0.9090909090909091,0.15101139601139602
631,6.31,0.15207264957264957,0.9090909090909091,0.15092592592592594
632,6.32,0.15165954415954416,0.9090909090909091,0.15101139601139602
633,6.33,0.15562678062678062,0.9090909090909091,0.15101139601139602
634,6.34,0.15527777777777776,0.9090909090909091,0.15101139601139602
635,6.35,0.1535968660968661,0.9090909090909091,0.15101139601139602
636,6.36,0.15362535612535616,0.9090909090909091,0.15101139601139602
637,6.37,0.14922364672364674,0.9090909090909091,0.15101139601139602
638,6.38,0.14836894586894586,0.9090909090909091,0.15092592592592594
639,6.39,0.15042022792022794,0.9090909090909091,0.1507692307692308
640,6.4,0.15361111111111111,0.9090909090909091,0.1507692307692308
641,6.41,0.15154558404558405,0.9090909090909091,0.1507692307692308
642,6.42,0.15092592592592594,0.9090909090909091,0.1507692307692308
643,6.43,0.1541880341880342,0.9090909090909091,0.15042022792022794
644,6.44,0.15346153846153845,0.9090909090909091,0.15007122507122508
645,6.45,0.15101139601139602,0.9090909090909091,0.15007122507122508
646,6.46,0.14967948717948718,0.9090909090909091,0.14967948717948718
647,6.47,0.15334045584045586,0.9090909090909091,0.14922364672364674
648,6.48,0.14845441595441597,0.9090909090909091,0.14905982905982906
649,6.49,0.15007122507122508,0.9090909090909091,0.14845441595441597
650,6.5,0.14531339031339033,0.9090909090909091,0.14845441595441597
651,6.51,0.1479131054131054,0.9090909090909091,0.14845441595441597
652,6.52,0.14816239316239316,0.9090909090909091,0.14845441595441597
653,6.53,0.14534900284900285,0.9090909090909091,0.14836894586894586
654,6.54,0.14534188034188034,0.9090909090909091,0.14824074074074076
655,6.55,0.14346153846153847,0.9090909090909091,0.14816239316239316
656,6.56,0.14529914529914528,0.9090909090909091,0.147962962962963
657,6.57,0.1412962962962963,0.9090909090909091,0.147962962962963
658,6.58,0.14376780626780628,0.9090909090909091,0.147962962962963
659,6.59,0.1453988603988604,0.9090909090909091,0.147962962962963
660,6.6,0.1461752136752137,0.9090909090909091,0.147962962962963
661,6.61,0.147962962962963,0.9090909090909091,0.147962962962963
662,6.62,0.14905982905982906,0.9090909090909091,0.1479131054131054
663,6.63,0.14544871794871794,0.9090909090909091,0.1479131054131054
664,6.64,0.14546296296296296,0.9090909090909091,0.14654558404558407
665,6.65,0.14859686609686612,0.9090909090909091,0.14654558404558407
666,6.66,0.14849715099715102,0.9090909090909091,0.14725071225071226
667,6.67,0.1538105413105413,0.9090909090909091,0.14725071225071226
668,6.68,0.14824074074074076,0.9090909090909091,0.14725071225071226
669,6.69,0.14654558404558407,0.9090909090909091,0.147962962962963
670,6.7,0.14573361823361825,0.9090909090909091,0.1480840455840456
671,6.71,0.14512820512820515,0.9090909090909091,0.14824074074074076
672,6.72,0.15013532763532766,0.9090909090909091,0.14824074074074076
673,6.73,0.1525997150997151,0.9090909090909091,0.14824074074074076
674,6.74,0.14925213675213675,0.9090909090909091,0.14831196581196582
675,6.75,0.14996438746438748,0.9090909090909091,0.14849715099715102
676,6.76,0.1526851851851852,0.9090909090909091,0.14849715099715102
677,6.77,0.1452849002849003,0.9090909090909091,0.148511396011396
678,6.78,0.1496866096866097,0.9090909090909091,0.14849715099715102
679,6.79,0.14375356125356126,0.9090909090909091,0.148511396011396
680,6.8,0.14725071225071226,0.9090909090909091,0.14859686609686612
681,6.81,0.15185897435897436,0.9090909090909091,0.14925213675213675
682,6.82,0.14945156695156697,0.9090909090909091,0.14925213675213675
683,6.83,0.1480840455840456,0.9090909090909091,0.148511396011396
684,6.84,0.14831196581196582,0.9090909090909091,0.148511396011396
685,6.85,0.14991452991452994,0.9090909090909091,0.14925213675213675
686,6.86,0.15071225071225072,0.9090909090909091,0.14925213675213675
687,6.87,0.1479985754985755,0.9090909090909091,0.14925213675213675
688,6.88,0.1425,0.9090909090909091,0.148511396011396
689,6.89,0.148511396011396,0.9090909090909091,0.14841880341880342
690,6.9,0.1494088319088319,0.9090909090909091,0.14841880341880342
691,6.91,0.14559829059829063,0.9090909090909091,0.14841880341880342
692,6.92,0.1521011396011396,0.9090909090909091,0.14841880341880342
693,6.93,0.14841880341880342,0.9090909090909091,0.14841880341880342
694,6.94,0.15368233618233618,0.9090909090909091,0.14831196581196582
695,6.95,0.15426638176638177,0.9090909090909091,0.14831196581196582
696,6.96,0.14962250712250713,0.9090909090909091,0.14831196581196582
697,6.97,0.14824786324786324,0.9090909090909091,0.14831196581196582
698,6.98,0.14764245014245014,0.9090909090909091,0.14824786324786324
699,6.99,0.1479843304843305,0.9090909090909091,0.14824786324786324
700,7.0,0.15012820512820513,0.9090909090909091,0.14824786324786324
701,7.01,0.14691595441595443,0.9090909090909091,0.1479985754985755
702,7.02,0.1470940170940171,0.9090909090909091,0.1479985754985755
703,7.03,0.1476851851851852,0.9090909090909091,0.1479843304843305
704,7.04,0.14535612535612538,0.9090909090909091,0.14824786324786324
705,7.05,0.15074074074074076,0.9090909090909091,0.1479843304843305
706,7.06,0.15118233618233617,0.9090909090909091,0.1476851851851852
707,7.07,0.1491809116809117,0.9090909090909091,0.1476851851851852
708,7.08,0.14425925925925925,0.9090909090909091,0.1476851851851852
709,7.09,0.14183760683760685,0.9090909090909091,0.14764245014245014
710,7.1,0.14695868945868948,0.9090909090909091,0.14764245014245014
711,7.11,0.1473860398860399,0.9090909090909091,0.14763532763532766
712,7.12,0.14872507122507123,0.9090909090909091,0.14763532763532766
713,7.13,0.1453632478632479,0.9090909090909091,0.14755698005698006
714,7.14,0.14742165242165245,0.9090909090909091,0.14752136752136752
715,7.15,0.1493945868945869,0.9090909090909091,0.14752136752136752
716,7.16,0.1430982905982906,0.9090909090909091,0.14752136752136752
717,7.17,0.14849002849002851,0.9090909090909091,0.14755698005698006
718,7.18,0.14589743589743592,0.9090909090909091,0.14755698005698006
719,7.19,0.14869658119658122,0.9090909090909091,0.14752136752136752
720,7.2,0.14637464387464388,0.9090909090909091,0.14752136752136752
721,7.21,0.14763532763532766,0.9090909090909091,0.14742165242165245
722,7.22,0.14755698005698006,0.9090909090909091,0.1473860398860399
723,7.23,0.14932336182336184,0.9090909090909091,0.1473860398860399
724,7.24,0.14533475783475786,0.9090909090909091,0.14742165242165245
725,7.25,0.15413817663817664,0.9090909090909091,0.14752136752136752
726,7.26,0.14752136752136752,0.9090909090909091,0.14755698005698006
727,7.27,0.14896011396011397,0.9090909090909091,0.14755698005698006
728,7.28,0.14615384615384616,0.9090909090909091,0.14752136752136752
729,7.29,0.1463034188034188,0.9090909090909091,0.14752136752136752
730,7.3,0.1498005698005698,0.9090909090909091,0.14752136752136752
731,7.31,0.15030626780626785,0.9090909090909091,0.14752136752136752
732,7.32,0.15051994301994304,0.9090909090909091,0.14755698005698006
733,7.33,0.14375356125356126,0.9090909090909091,0.14752136752136752
734,7.34,0.14640313390313392,0.9090909090909091,0.14755698005698006
735,7.35,0.14241452991452994,0.9090909090909091,0.14755698005698006
736,7.36,0.1457051282051282,0.9090909090909091,0.14755698005698006
737,7.37,0.1471866096866097,0.9090909090909091,0.14755698005698006
738,7.38,0.1549074074074074,0.9090909090909091,0.14759971509971512
739,7.39,0.1496866096866097,0.9090909090909091,0.14759971509971512
740,7.4,0.14801282051282053,0.9090909090909091,0.14801282051282053
741,7.41,0.14995726495726497,0.9090909090909091,0.14801282051282053
742,7.42,0.14750712250712253,0.9090909090909091,0.14801282051282053
743,7.43,0.13840455840455843,0.9090909090909091,0.1477564102564103
744,7.44,0.14647435897435898,0.9090909090909091,0.1477564102564103
745,7.45,0.14598290598290597,0.9090909090909091,0.14784188034188034
746,7.46,0.15045584045584048,0.9090909090909091,0.14784188034188034
747,7.47,0.14864672364672366,0.9090909090909091,0.14784188034188034
748,7.48,0.14616809116809118,0.9090909090909091,0.14784188034188034
749,7.49,0.1505982905982906,0.9090909090909091,0.14784188034188034
750,7.5,0.15273504273504276,0.9090909090909091,0.14801282051282053
751,7.51,0.1447863247863248,0.9090909090909091,0.14801282051282053
752,7.52,0.1498860398860399,0.9090909090909091,0.14831196581196582
753,7.53,0.14759971509971512,0.9090909090909091,0.14831196581196582
754,7.54,0.15054131054131054,0.9090909090909091,0.14831196581196582
755,7.55,0.15192307692307694,0.9090909090909091,0.14801282051282053
756,7.56,0.14831196581196582,0.9090909090909091,0.14831196581196582
757,7.57,0.1477564102564103,0.9090909090909091,0.14784188034188034
758,7.58,0.14445156695156694,0.9090909090909091,0.14784188034188034
759,7.59,0.1447578347578348,0.9090909090909091,0.14784188034188034
760,7.6,0.14784188034188034,0.9090909090909091,0.14831196581196582
761,7.61,0.14955840455840458,0.9090909090909091,0.14849715099715102
762,7.62,0.15128917378917378,0.9090909090909091,0.14831196581196582
763,7.63,0.14849715099715102,0.9090909090909091,0.14831196581196582
764,7.64,0.14780626780626782,0.9090909090909091,0.14849715099715102
765,7.65,0.15019230769230768,0.9090909090909091,0.14849715099715102
766,7.66,0.1420726495726496,0.9090909090909091,0.14831196581196582
767,7.67,0.1509045584045584,0.9090909090909091,0.14831196581196582
768,7.68,0.14262108262108264,0.9090909090909091,0.14784188034188034
769,7.69,0.15081908831908833,0.9090909090909091,0.14784188034188034
770,7.7,0.14668803418803422,0.9090909090909091,0.14784188034188034
771,7.71,0.1496866096866097,0.9090909090909091,0.14784188034188034
772,7.72,0.14783475783475783,0.9090909090909091,0.14784188034188034
773,7.73,0.13907407407407407,0.9090909090909091,0.14819800569800567
774,7.74,0.14717948717948717,0.9090909090909091,0.14819800569800567
775,7.75,0.14898148148148146,0.9090909090909091,0.14849715099715102
776,7.76,0.149508547008547,0.9090909090909091,0.14849715099715102
777,7.77,0.14735042735042736,0.9090909090909091,0.14819800569800567
778,7.78,0.15147435897435899,0.9090909090909091,0.14783475783475783
779,7.79,0.15233618233618237,0.9090909090909091,0.14783475783475783
780,7.8,0.15444444444444447,0.9090909090909091,0.14783475783475783
781,7.81,0.14401709401709403,0.9090909090909091,0.14783475783475783
782,7.82,0.14705128205128204,0.9090909090909091,0.1479843304843305
783,7.83,0.14668091168091169,0.9090909090909091,0.14783475783475783
784,7.84,0.1477849002849003,0.9090909090909091,0.14783475783475783
785,7.85,0.15019230769230768,0.9090909090909091,0.1477849002849003
786,7.86,0.1505911680911681,0.9090909090909091,0.1477849002849003
787,7.87,0.14819800569800567,0.9090909090909091,0.1477849002849003
788,7.88,0.1505128205128205,0.9090909090909091,0.14735042735042736
789,7.89,0.14346153846153847,0.9090909090909091,0.1477849002849003
790,7.9,0.1535826210826211,0.9090909090909091,0.1477849002849003
791,7.91,0.14699430199430202,0.9090909090909091,0.14735042735042736
792,7.92,0.14006410256410257,0.9090909090909091,0.14735042735042736
793,7.93,0.14717948717948717,0.9090909090909091,0.14767094017094018
794,7.94,0.14949430199430203,0.9090909090909091,0.14767094017094018
795,7.95,0.14574074074074075,0.9090909090909091,0.14767094017094018
796,7.96,0.1479843304843305,0.9090909090909091,0.1473005698005698
797,7.97,0.1510897435897436,0.9090909090909091,0.14767094017094018
798,7.98,0.14665242165242165,0.9090909090909091,0.1477849002849003
799,7.99,0.14660968660968662,0.9090909090909091,0.1477849002849003
800,8.0,0.1473005698005698,0.9090909090909091,0.1479843304843305
801,8.01,0.14684472934472934,0.9090909090909091,0.1479843304843305
802,8.02,0.149465811965812,0.9090909090909091,0.14767094017094018
803,8.03,0.1400854700854701,0.9090909090909091,0.14744301994301995
804,8.04,0.15154558404558405,0.9090909090909091,0.14737891737891737
805,8.05,0.14071937321937325,0.9090909090909091,0.14744301994301995
806,8.06,0.1471082621082621,0.9090909090909091,0.14737891737891737
807,8.07,0.14767094017094018,0.9090909090909091,0.14737891737891737
808,8.08,0.15165242165242165,0.9090909090909091,0.14744301994301995
809,8.09,0.1482977207977208,0.9090909090909091,0.14767094017094018
810,8.1,0.15215099715099714,0.9090909090909091,0.14767094017094018
811,8.11,0.1439957264957265,0.9090909090909091,0.14767094017094018
812,8.12,0.1521652421652422,0.9090909090909091,0.14767094017094018
813,8.13,0.1523076923076923,0.9090909090909091,0.14744301994301995
814,8.14,0.14323361823361824,0.9090909090909091,0.14744301994301995
815,8.15,0.15075498575498578,0.9090909090909091,0.14744301994301995
816,8.16,0.15064102564102566,0.9090909090909091,0.14744301994301995
817,8.17,0.14744301994301995,0.9090909090909091,0.14767094017094018
818,8.18,0.14654558404558407,0.9090909090909091,0.14767094017094018
819,8.19,0.14737891737891737,0.9090909090909091,0.14767094017094018
820,8.2,0.14826210826210826,0.9090909090909091,0.14744301994301995
821,8.21,0.14623219373219373,0.9090909090909091,0.14767094017094018
822,8.22,0.14631766381766384,0.9090909090909091,0.14826210826210826
823,8.23,0.14943019943019945,0.9090909090909091,0.14826210826210826
824,8.24,0.15279202279202278,0.9090909090909091,0.14826210826210826
825,8.25,0.15081908831908833,0.9090909090909091,0.14826210826210826
826,8.26,0.1466737891737892,0.9090909090909091,0.14744301994301995
827,8.27,0.1496011396011396,0.9090909090909091,0.14750000000000002
828,8.28,0.14514957264957265,0.9090909090909091,0.14750000000000002
829,8.29,0.1406766381766382,0.9090909090909091,0.14750000000000002
830,8.3,0.14482905982905983,0.9090909090909091,0.14826210826210826
831,8.31,0.14660256410256411,0.9090909090909091,0.14826210826210826
832,8.32,0.15188034188034188,0.9090909090909091,0.14826210826210826
833,8.33,0.14972222222222223,0.9090909090909091,0.14930911680911682
834,8.34,0.1442022792022792,0.9090909090909091,0.14930911680911682
835,8.35,0.14264245014245014,0.9090909090909091,0.14933760683760683
836,8.36,0.14985042735042736,0.9090909090909091,0.14933760683760683
837,8.37,0.15081908831908833,0.9090909090909091,0.14943019943019945
838,8.38,0.14487891737891737,0.9090909090909091,0.1496011396011396
839,8.39,0.1538960113960114,0.9090909090909091,0.14970085470085473
840,8.4,0.15141737891737891,0.9090909090909091,0.14970085470085473
841,8.41,0.1461111111111111,0.9090909090909091,0.1496011396011396
842,8.42,0.14750000000000002,0.9090909090909091,0.1496011396011396
843,8.43,0.14930911680911682,0.9090909090909091,0.14933760683760683
844,8.44,0.15623219373219374,0.9090909090909091,0.14970085470085473
845,8.45,0.14933760683760683,0.9090909090909091,0.14972222222222223
846,8.46,0.15133190883190883,0.9090909090909091,0.14985042735042736
