frame,area_px2,coverage,r_eff_px,area_um2,r_eff_um
331,195913.09179161303,0.7722222222222223,249.7219933247829,83400.38088522127,162.93300999877093
332,196144.47159228305,0.7777777777777778,249.86941475122435,83498.8794762473,163.0291962274191
333,198495.00098088515,0.7777777777777778,251.3621315359117,84499.50196910162,164.00313062369185
334,195799.50707297455,0.7833333333333333,249.64959205102028,83352.02776746605,162.88577123816026
335,199759.3371863343,0.775,252.1614004639321,85037.73103861982,164.52461970243505
336,200916.16358490332,0.7722222222222223,252.8904924333741,85530.19308582878,165.00032129189265
337,198629.92810342368,0.7777777777777778,251.44754881942143,84556.94056755643,164.05886177865688
338,195382.38540139943,0.7805555555555556,249.3835296474829,83174.45869351234,162.71217680349037
339,196205.55106936969,0.775,249.9083164472903,83524.88106504726,163.0545779342912
340,195792.67269948212,0.7861111111111111,249.6452350087867,83349.11836847097,162.8829284528839
341,196073.33222724812,0.7833333333333333,249.82409824701045,83468.59538402258,162.99962913028085
342,202854.9313952598,0.7638888888888888,254.1077136260248,86355.52830132181,165.7945064980588
343,196986.02022449824,0.7722222222222223,250.40486751949916,83857.12749233618,163.37855645030393
344,195705.871438855,0.7722222222222223,249.5898909475332,83312.16699308602,162.84681880004342
345,196193.13916397365,0.7722222222222223,249.90041175901464,83519.59730566153,163.04942046042714
346,200880.07081734017,0.775,252.86777667085096,85514.828361938,164.98550022021595
347,195970.19535809945,0.7805555555555556,249.7583844035108,83424.68992527224,162.95675363430456
348,195613.87265246912,0.7888888888888889,249.53121956977245,83273.00302627096,162.8085382142926
349,197503.47944565155,0.7833333333333333,250.73354395303392,84077.41035215986,163.59300388410216
350,195623.62246865747,0.7833333333333333,249.53743807865624,83277.15353186625,162.8125955276139
351,193823.7737760465,0.775,248.3868421844566,82510.95631080872,162.06188050312525
352,198776.51065362096,0.7805555555555556,251.5403118431818,84619.34089213803,164.11938571760447
353,198266.5269799188,0.775,251.2174270169835,84402.24037964524,163.9087170619727
354,196202.60606280633,0.775,249.90644090302075,83523.62737308188,163.05335422119666
355,199656.08040514833,0.7833333333333333,252.09622018123264,84993.77453320644,164.4820923322527
356,198030.4536519118,0.7805555555555556,251.06782183877024,84301.74374977445,163.81110602790577
357,200801.09532545847,0.7722222222222223,252.81806462083992,85481.2084234066,164.95306521585903
358,196541.0131165922,0.7777777777777778,250.121865328862,83667.68756284197,163.19390952296345
359,199953.4683476343,0.7805555555555556,252.28389911326025,85120.3728500784,164.60454487598537
360,199473.54773250688,0.775,251.9809561760793,84916.0702088906,164.40688745720703
361,204647.4018722785,0.7777777777777778,255.22792009843565,87118.58460930907,166.52539371363787
362,198182.2659981939,0.775,251.16403909304145,84366.37040329321,163.8738837057687
363,200256.23774818692,0.7694444444444445,252.47483091432997,85249.26205853077,164.7291197788147
364,201198.44233215417,0.7777777777777778,253.06808032445332,85650.35940458385,165.11618985936494
365,203416.36697347433,0.7777777777777778,254.459113845912,86594.53193623669,166.02378023874206
366,200288.70330038312,0.775,252.49529570161096,85263.08267354967,164.74247218460914
367,201814.0364719892,0.7611111111111111,253.45493283755647,85912.41838830692,165.36859471784894
368,205241.95312393695,0.7694444444444445,255.59840128416155,87371.68561644769,166.76711697531204
369,206922.7839103667,0.7694444444444445,256.6428798843676,88087.2168068847,167.44859496587708
370,209859.1654018539,0.7694444444444445,258.4574376056712,89337.23707135397,168.6325169241004
371,209173.4817882327,0.7666666666666667,258.03485652267904,89045.34093506313,168.35680068900328
372,203315.70255957145,0.7555555555555555,254.39614411605103,86551.6790039272,165.98269516053787
373,208251.3297445803,0.7583333333333333,257.46544830058343,88652.77997361141,167.98528597254247
374,211753.3236341536,0.7666666666666667,259.62121705482167,90143.58194900362,169.39183365908332
375,209891.2675895404,0.7666666666666667,258.4772049860455,89350.90300177147,168.64541430146508
376,210550.19516151657,0.7611111111111111,258.88261559602114,89631.40906686406,168.90992753111428
377,205523.9114020043,0.7527777777777778,255.7739096280531,87491.71551118065,166.88162872643744
378,211319.24828168633,0.7555555555555555,259.35498042063466,89958.79567771571,169.2181255463036
379,206202.42413971823,0.7527777777777778,256.19576530211316,87780.55899909318,167.15687166297076
380,211928.00303293223,0.7527777777777778,259.72827825358314,90217.94312751248,169.46168655083721
381,212629.89517600476,0.7638888888888888,260.1580245403655,90516.73924949323,169.74207777753296
382,209255.1763562244,0.7555555555555555,258.0852405104152,89080.118386761,168.38967410422913
383,218935.34610027773,0.7527777777777778,263.98728207773235,93200.97542752669,172.24050592283538
384,221094.40770078404,0.7416666666666667,265.2857624357349,94120.08990931135,173.0877092882133
385,217432.41080543457,0.7333333333333333,263.07961900562555,92561.17450922415,171.64829426204363
386,208216.6275356647,0.8722222222222222,257.4439958757053,88638.00721179825,167.97128917510133
387,209856.23542697137,0.8527777777777777,258.4556333565164,89335.98977838874,168.63133972804462
388,219603.11887057588,0.7861111111111111,264.38956820059764,93485.24690156826,172.50298055715376
389,216103.00735864908,0.7611111111111111,262.27413840542204,91995.24625604764,171.1227523306364
390,216234.31374698988,0.7472222222222222,262.353806524385,92051.14350467018,171.17473239955524
391,207203.74179355372,0.7361111111111112,256.81705447100205,88206.82083260966,167.56223649695653
392,205805.92449467749,0.7527777777777778,255.94933170815392,87611.76874054105,166.99608419409782
393,204990.0756807752,0.7527777777777778,255.4415151433967,87264.46116041986,166.66475542196395
394,213754.22927952308,0.7361111111111112,260.8449432004939,90995.36929722589,170.19026307122266
395,205778.5929564931,0.7638888888888888,255.9323357902278,87600.13367994397,166.98499507844355
396,209919.1500577958,0.7555555555555555,258.4943727872912,89362.77259379953,168.65661556369585
397,219285.1723036323,0.7527777777777778,264.1981041524752,93349.8967596163,172.378058385695
398,214830.60609007304,0.7305555555555555,261.5008714580621,91453.58388184063,170.61822844153681
399,219240.3545950374,0.7638888888888888,264.17110424503335,93330.81782041406,172.36044209114834
400,210570.29649874425,0.7888888888888889,258.8949731304228,89639.96622435548,168.91799029823147
401,215308.5994354139,0.7944444444444444,261.791626643554,91657.06608253212,170.80793386921752
402,206589.178443666,0.7638888888888888,256.4359137819938,87945.20065710219,167.31355836145747
403,209349.97583865217,0.7833333333333333,258.1436944451301,89120.47461242155,168.42781281761427
404,210795.9827395844,0.7722222222222223,259.0336759454983,89736.04106179738,169.00848800271748
405,209390.5051276815,0.7555555555555555,258.1686810113859,89137.72796752478,168.4441154924223
406,214644.33709196103,0.7694444444444445,261.387479634617,91374.28900038282,170.54424508565705
407,212817.22410875544,0.7666666666666667,260.2726001407144,90596.48534608819,169.8168334976388
408,216010.77002802023,0.7666666666666667,262.2181603590646,91955.98074073199,171.08622902940274
409,214990.8565607267,0.7638888888888888,261.5983850913468,91521.80265255847,170.68185195172694
410,216601.03981650365,0.7611111111111111,262.57618386152615,92207.25912511336,171.31982418107404
411,215260.38973833487,0.7555555555555555,261.76231615243586,91636.54317075535,170.7888100168133
412,212742.31325199056,0.75,260.22678862430257,90564.59572641297,169.78694342603475
413,216921.024747044,0.7555555555555555,262.7700643111822,92343.47700029744,171.4463229520545
414,214085.9118139675,0.7555555555555555,261.0472413626642,91136.56685300263,170.32225404262562
415,214145.42380819656,0.7472222222222222,261.08352203685064,91161.90116292829,170.3459256438782
416,221529.97145510017,0.7611111111111111,265.5469450025199,94305.50979461643,173.2581198363549
417,219280.47492652212,0.7666666666666667,264.1952744016986,93347.89708191958,172.3762120933223
418,217976.19614096064,0.7555555555555555,263.4083867009644,92792.66441981631,171.86280124029867
419,217629.6866607833,0.7527777777777778,263.19893767112353,92645.15501979178,171.7261446310071
420,222326.8958665476,0.7527777777777778,266.02415100677655,94644.76123944657,173.56947651594817
421,216842.88314097936,0.7555555555555555,262.7227311299313,92310.21204771475,171.41544005867635
422,223286.72849168236,0.7583333333333333,266.5977740577336,95053.36285861477,173.94374122949125
423,218543.87409319732,0.75,263.75116244060484,93034.32543901476,172.0864478733829
424,218639.03199015732,0.7555555555555555,263.80857716935805,93074.83424206679,172.12390854895045
425,222838.53317477912,0.7611111111111111,266.3300736534025,94862.56570565849,173.76907806877068
426,224090.4904584076,0.75,267.07717707188226,95395.52505692892,174.25653136486446
427,218279.0588301714,0.7472222222222222,263.5913169520893,92921.59334133506,171.98215547113264
428,224798.0000664885,0.7638888888888888,267.4984594638027,95696.71253885924,174.53140025911443
429,224745.70047403724,0.7611111111111111,267.46734069449883,95674.44855491264,174.51109658188267
430,223797.66683757465,0.7555555555555555,266.9026224286046,95270.86977592486,174.14264186294344
431,227660.06514312452,0.7444444444444445,269.19593129225103,96915.09623811519,175.63892863783235
432,223418.42725501757,0.7555555555555555,266.67638468920745,95109.42714162834,173.99503133267123
433,224063.5471327126,0.7611111111111111,267.06112069290464,95384.05525874071,174.2460552585285
434,226285.8851068625,0.7666666666666667,268.38225413272716,96330.10655018242,175.10803879908252
435,223405.02393471415,0.7527777777777778,266.66838534319345,95103.72133601725,173.98981209864732
436,220483.8910685505,0.75,264.9192372618297,93860.19242517998,172.84856715647874
437,222812.64484009056,0.7583333333333333,266.3146027152071,94851.5450180987,173.7589839377167
438,224203.40572613064,0.7555555555555555,267.1444563503104,95443.5931888222,174.3004282407419
439,227555.08517095627,0.7583333333333333,269.13385751575345,96870.40616873757,175.5984281312006
440,232384.99727136808,0.75,271.97507612329053,98926.50413101641,177.45220277726656
441,227917.8160658978,0.7583333333333333,269.34827656993474,97024.82103974138,175.73832747059683
442,225065.9399935482,0.7583333333333333,267.6578295944174,95810.77480885245,174.6353825104942
443,222941.45554587903,0.7472222222222222,266.3915714516084,94906.37985239491,173.80920277399417
444,229096.72392198836,0.7555555555555555,270.04398181905003,97526.68318344699,176.19224564096348
445,228463.4943703119,0.7638888888888888,269.67051913430413,97257.11678890625,175.9485770776234
446,225424.61502142303,0.7611111111111111,267.87102036333454,95963.46309356696,174.77448044584682
447,223392.79719131772,0.7472222222222222,266.6610879904434,95098.51640026271,173.98505088545676
448,226986.7622403577,0.7555555555555555,268.7975640774213,96628.4705816654,175.37901092480732
449,227807.60709755085,0.7555555555555555,269.2831474248307,96977.90498194734,175.6958334655268
450,224265.7863461989,0.7527777777777778,267.1816178684022,95470.14867536968,174.32467455528635
451,226586.11936259392,0.7527777777777778,268.5602388015286,96457.91654518482,175.22416624719136
452,228630.0342816148,0.7583333333333333,269.76879024523384,97328.01298021349,176.01269480985246
453,223617.55467880785,0.7444444444444445,266.7951993168335,95194.19586656107,174.07255283829934
454,230963.35586077,0.7583333333333333,271.14188078691944,98321.31009297735,176.9085781558848
455,229512.43613291148,0.7555555555555555,270.28887772757423,97703.65224872265,176.3520298353029
456,229976.32027389912,0.7527777777777778,270.5618900202906,97901.12814832274,176.53015877791907
457,229904.35458144548,0.7583333333333333,270.5195537109615,97870.49228776632,176.50253613155382
458,226666.13216243833,0.75,268.60765203237565,96491.97806665687,175.2551013695361
459,229734.14359047823,0.7444444444444445,270.41939482739724,97798.03331451598,176.4371867077407
460,226898.36067696105,0.7555555555555555,268.7452164455624,96590.83795593985,175.344856315069
461,224774.4746419075,0.7555555555555555,267.4844620539423,95686.69774427559,174.52226754280707
462,229554.79939943997,0.7555555555555555,270.31382145532,97721.68632971084,176.36830455979992
463,227888.1798544588,0.7527777777777778,269.33076428827064,97012.20487764929,175.72690144950238
464,228064.61707371176,0.75,269.4350057124779,97087.31436192855,175.79491455794556
465,231546.97032562067,0.7555555555555555,271.4842348471636,98569.75530005133,177.13194966104626
466,232140.84320321583,0.7555555555555555,271.8321639884155,98822.56752273587,177.35895867012758
467,230271.97280004944,0.75,270.73574838447297,98026.98769688644,176.64359398725944
468,231244.66217176663,0.7527777777777778,271.3069518027582,98441.06244473692,177.01627999310017
469,226593.08452506553,0.7472222222222222,268.5643664844755,96460.88162116696,175.22685938526024
470,231320.6347011708,0.7555555555555555,271.3515153886042,98473.4040194177,177.04535584293444
471,227020.2411292367,0.7527777777777778,268.81738618486725,96642.72257502934,175.39194400926527
472,226979.6284762655,0.7527777777777778,268.7933401450251,96625.43373182043,175.37625498805468
473,231526.23233428743,0.7583333333333333,271.47207713296945,98560.92711832968,177.12401726814014
474,230641.51774056308,0.7555555555555555,270.95290229347125,98184.30331327122,176.78527770343928
475,228425.71924045004,0.7527777777777778,269.6482239750119,97241.03588185886,175.9340304317172
476,227463.84717567184,0.7583333333333333,269.0798976241356,96831.5660713845,175.5632215903451
477,227210.19153398304,0.7527777777777778,268.92982394479685,96723.58463463074,175.4653048791628
478,232240.51995536333,0.7583333333333333,271.8905174408553,98865.0000065402,177.3970318230896
479,229159.5971098244,0.7472222222222222,270.08103464321874,97553.44835654002,176.21642103733282
480,227030.92188092275,0.7527777777777778,268.8237097134804,96647.26938071042,175.39606984350615
481,231818.1238166679,0.7555555555555555,271.6431493843043,98685.185587149,177.23563465700587
482,231695.33587524545,0.7527777777777778,271.5711987523061,98632.91464910653,177.18868992103486
483,231846.75981175073,0.7611111111111111,271.6599266136966,98697.37595623099,177.24658108766633
484,232078.17300818185,0.7527777777777778,271.79546875541627,98795.88876386281,177.335016586831
485,228428.76570057904,0.7527777777777778,269.6500220865096,97242.33276269917,175.935203623212
486,231829.21437198296,0.75,271.6496472311781,98689.90684660667,177.239874226519
487,231476.8435408848,0.7555555555555555,271.4431206011347,98539.90226417841,177.10512435915706
488,232077.73781598345,0.7555555555555555,271.7952139203288,98795.70350214919,177.3348503177439
489,232557.5787728629,0.7555555555555555,272.07604898330897,98999.9722327486,177.5180832861955
490,228963.6625186132,0.75,269.96554846225035,97470.03882333238,176.14107120199023
491,226843.20924002305,0.7472222222222222,268.71255295344423,96567.35993920839,175.3235447717122
492,226732.56429172985,0.75,268.6470113994561,96520.25828435576,175.28078168733543
493,232109.63680902836,0.7527777777777778,271.813892350709,98809.28293242346,177.34703720141954
494,231872.0616341535,0.7555555555555555,271.6747495590422,98708.14696497872,177.25625243086702
495,229925.974192356,0.7527777777777778,270.5322728915462,97879.69577574173,176.51083485746815
496,225200.91240241783,0.75,267.738074982434,95868.2326857395,174.68773922298868
497,227803.61773613148,0.7444444444444445,269.2807895744585,96976.20670717243,175.69429506815473
498,229262.5554784116,0.7583333333333333,270.14169974392735,97597.27782743944,176.2560024427538
499,231017.17888013148,0.75,271.17347199870983,98344.2226011415,176.92919008180286
500,226862.85315663263,0.7472222222222222,268.72418753736656,96575.72237232776,175.3311358443018
501,228065.21241306447,0.75,269.4353573785085,97087.56779843102,175.79514400511647
502,232070.9726351862,0.7527777777777778,271.79125240902755,98792.82355854721,177.3322655996265
503,231507.1422183782,0.7555555555555555,271.4608850097314,98552.80043867079,177.11671488238238
504,231782.9869119908,0.7527777777777778,271.62256199236253,98670.22777495584,177.22220225686985
505,227920.2231342837,0.7527777777777778,269.3496988764941,97025.84573093666,175.73925546530714
506,228140.37939304527,0.7583333333333333,269.4797547099356,97119.56644999157,175.82411138099323
507,231014.9348002008,0.75,271.17215491825067,98343.26729427945,176.9283307426603
508,227757.85919344507,0.7444444444444445,269.25374321878854,96956.72725404402,175.6766484681091
509,232635.7641642163,0.7555555555555555,272.1217808507633,99033.2558247684,177.5479213902327
510,228027.88496945184,0.7444444444444445,269.41330722768083,97071.67747182603,175.78075721684266
511,228047.71044617312,0.7555555555555555,269.42501880225495,97080.11719524964,175.7883985225674
512,227109.20839247573,0.7555555555555555,268.8700546262074,96680.59601969093,175.42630793358464
513,230976.50419405015,0.75,271.14959848972296,98326.90735038134,176.9136136296583
514,224557.52632706024,0.7527777777777778,267.3553452745617,95594.34264985488,174.43802432007072
515,229387.39620542867,0.7472222222222222,270.2152400923125,97650.42263817156,176.30398440124785
516,229335.0564073403,0.7527777777777778,270.1844105476364,97628.14153864878,176.28386943081975
517,227585.76148048608,0.7527777777777778,269.15199764056155,96883.46510153038,175.61026379331986
518,231251.7983933651,0.7583333333333333,271.31113804337076,98444.10034074455,177.0190113375625
519,228530.127967884,0.75,269.70984228059655,97285.48277183493,175.97423376289467
520,231345.82303720617,0.7527777777777778,271.3662886212443,98484.12671691588,177.05499475070312
521,229091.27097397603,0.7527777777777778,270.0407680136951,97524.36185853186,176.19014876926605
522,227855.26117448296,0.75,269.31131103395484,96998.19136572357,175.71420902606883
523,228434.738836485,0.7583333333333333,269.6535475744117,97244.87553207246,175.93750385455309
524,231404.44337335095,0.7555555555555555,271.4006669715364,98509.08144718627,177.0774251662917
525,231685.8493176764,0.7555555555555555,271.5656390759045,98628.87621294429,177.1850624679673
526,227395.0847303968,0.7611111111111111,269.0392230498855,96802.29383605764,175.53668315564516
527,231729.0666777667,0.7555555555555555,271.59096604945455,98647.27388233649,177.20158724409822
528,228694.5616097204,0.7555555555555555,269.80685661569464,97355.48232231972,176.0375315021931
529,228550.58541361807,0.7555555555555555,269.721913885853,97294.19152504053,175.9821099733708
530,230201.5269100345,0.7583333333333333,270.69433283699885,97996.99881760679,176.61657209895532
531,225584.11453128912,0.7527777777777778,267.9657698687014,96031.36217959633,174.83630047979648
532,226287.70936375653,0.7472222222222222,268.3833359438846,96330.88313799696,175.10874463498345
533,225018.14404093788,0.7527777777777778,267.6294076123899,95790.42802847132,174.6168383725902
534,218172.619132039,0.7527777777777778,263.5270414290322,92876.28186529041,171.9402184182463
535,220561.6520074425,0.7583333333333333,264.9659494104815,93893.29532740197,172.8790448524238
536,218107.02327767224,0.7583333333333333,263.48742238558793,92848.35765058557,171.9143686726324
537,214659.0220323755,0.75,261.3964209231819,91380.54039283773,170.55007889724786
538,216735.43068051356,0.7583333333333333,262.657629380738,92264.46943782612,171.37296392827622
539,212339.4196906286,0.7555555555555555,259.98026177780525,90393.08357188308,169.62609511383553
540,214118.2164795108,0.7611111111111111,261.0669360862638,91150.31897842744,170.3351040145262
541,212172.85203127423,0.75,259.8782722379175,90322.17556820516,169.55955126440898
542,215354.259509387,0.7555555555555555,261.81938399138346,91676.50361743996,170.8260443614942
543,216610.59358885864,0.7638888888888888,262.58197461263967,92211.32617467095,171.32360240059134
544,215314.9827774363,0.7638888888888888,261.7955073364526,91659.78347702128,170.81046585675463
545,213914.13853232804,0.7555555555555555,260.942493835958,91063.442811196,170.25391072376553
546,213938.28506458495,0.7555555555555555,260.9572209563541,91073.72201188069,170.2635195452506
547,216423.17297189575,0.7611111111111111,262.46835153255904,92131.5410480237,171.2494681595644
548,212343.35941314057,0.7611111111111111,259.982673589377,90394.76071533009,169.62766871860177
549,214622.24536176943,0.7583333333333333,261.37402796302166,91364.88453080121,170.53546844042302
550,217027.74778694933,0.7583333333333333,262.8346965238575,92388.90909519185,171.48849272978958
551,215121.60577998785,0.7638888888888888,261.67792006874066,91577.46271379839,170.73374515141845
552,214022.838345222,0.7555555555555555,261.0087839793892,91109.71642014477,170.29716223100644
553,213561.9890019258,0.7583333333333333,260.7276211151917,90913.53243667474,170.11371538616248
554,214474.7557006112,0.7666666666666667,261.2842036487431,91302.09804826071,170.47686188478235
555,213470.24945336103,0.7638888888888888,260.6716148857116,90874.47882763529,170.07717369663655
556,214712.63982797015,0.7666666666666667,261.42906484525093,91403.3655370582,170.57137767197756
557,213562.1662828617,0.7555555555555555,260.7277293320783,90913.60790532996,170.11378599309154
558,213864.5053522114,0.7638888888888888,260.91221963989176,91042.3139213989,170.2341580947532
559,215019.67784514892,0.7638888888888888,261.6159192063142,91534.07189948032,170.69329221812583
560,213536.7326754535,0.7638888888888888,260.71220353865704,90902.78079558589,170.10365607132908
561,213122.17981157603,0.7638888888888888,260.45901174477365,90726.30526539919,169.93845916361917
562,213604.7891074689,0.7694444444444445,260.7537461075316,90931.75248042772,170.13076083571005
563,212013.16116964415,0.7611111111111111,259.780455772514,90254.19502355628,169.4957301691044
564,213052.14504855327,0.7666666666666667,260.41621309284386,90696.49140325302,169.91053485831483
565,214589.17652748508,0.7611111111111111,261.3538910304133,91350.80709805018,170.5223299458982
566,213873.15135289,0.7694444444444445,260.91749359693586,91045.99453173044,170.23759912805733
567,212954.59779217275,0.7638888888888888,260.3565896718219,90654.96544772833,169.87163310471198
568,213444.09768332265,0.7555555555555555,260.6556472439842,90863.3459954081,170.066755487593
569,212729.19126302708,0.7583333333333333,260.2187630800362,90559.00968380847,169.78170709876218
570,209914.95779177357,0.7638888888888888,258.491791596899,89360.98794235113,168.65493144643258
571,210616.02233684645,0.7583333333333333,258.92308143254496,89659.43175511273,168.93632977330032
572,209128.74989697817,0.7555555555555555,258.0072645827353,89026.29852838053,168.3387981183571
573,211504.80800057607,0.7666666666666667,259.46882541451464,90037.78861836523,169.29240457667333
574,211599.8815723369,0.7555555555555555,259.5271358062469,90078.26152410348,169.3304496343499
575,211278.15428243764,0.7666666666666667,259.329761583132,89941.30192495986,169.20167132435753
576,211859.40643485743,0.7722222222222223,259.6862405851433,90188.7414934892,169.43425875498693
577,209144.14522079972,0.7638888888888888,258.0167612021338,89032.85233169621,168.34499425976543
578,205584.37660281977,0.7555555555555555,255.81153124440877,87517.45560201479,166.9061752355864
579,211481.72081740331,0.7583333333333333,259.4546636376765,90027.96038354658,169.28316461788376
580,210717.6227344462,0.7694444444444445,258.98552567570357,89702.68313653099,168.977071993717
581,208588.55776153007,0.7638888888888888,257.6738249809508,88796.3382463209,168.12124291928066
582,209980.4455281213,0.7611111111111111,258.5321096438079,89388.8661311172,168.68123726216263
583,207730.69960010008,0.7638888888888888,257.1434139669672,88431.14724885118,167.77517222725135
584,210128.68799865688,0.7638888888888888,258.62335308475474,89451.9730852925,168.7407697377695
585,217330.73382945935,0.7694444444444445,263.0181004218054,92517.890528322,171.60815599508834
586,205891.55278550723,0.7638888888888888,256.0025717319237,87648.22078161928,167.03082105171185
587,207383.8453632261,0.7611111111111111,256.9286442067629,88283.49108558818,167.63504406704843
588,205440.248696251,0.7611111111111111,255.7218453321368,87456.1002214524,166.84765898138548
589,209802.84270473136,0.7666666666666667,258.42275244718445,89313.26044809952,168.60988632917648
590,209918.64778527545,0.7555555555555555,258.4940635379975,89362.558775932,168.6564137916469
591,210423.0655759975,0.7722222222222223,258.8044475157645,89577.28988699144,168.85892617383502
592,207196.66937357569,0.7611111111111111,256.812671505834,88203.81009700974,167.5593767980648
593,207062.7574132779,0.7583333333333333,256.7296686110165,88146.80365404164,167.50522092932786
594,207147.1637194118,0.7666666666666667,256.78198945179355,88182.73549512641,167.53935805902145
595,208716.97052298277,0.7638888888888888,257.753128267721,88851.0036753524,168.17298495066618
596,207872.36084850444,0.7638888888888888,257.2310780649246,88491.45257079549,167.83236933335664
597,205062.37517987224,0.7666666666666667,255.48655797141836,87295.23912276715,166.6941439569933
598,208640.74153266227,0.7583333333333333,257.7060548193686,88818.55292502692,168.1422715219891
599,210465.9955743944,0.7638888888888888,258.83084649408323,89595.56522625008,168.87615038761413
600,205158.47338652637,0.7666666666666667,255.54641518382812,87336.14821650891,166.73319824956164
601,204739.6685535377,0.7666666666666667,255.2854492417921,87157.86261921468,166.56292903988177
602,208452.97263970456,0.7638888888888888,257.5900657937281,88738.61953697275,168.06659360182348
603,206146.9896910706,0.7638888888888888,256.1613257806411,87756.96050402022,167.1344013357815
604,206958.290725106,0.7666666666666667,256.66489819509866,88102.33209012685,167.4629609798382
605,210379.76845218244,0.7611111111111111,258.7778200530069,89558.85826210926,168.84155288364957
606,208118.3494587264,0.7694444444444445,257.3832320275848,88596.1701452992,167.93164334118194
607,209509.78610116657,0.7666666666666667,258.242204467536,89188.50598613518,168.49208642944933
608,206657.2263668111,0.7638888888888888,256.47814371575123,87974.16871971021,167.34111160227354
609,209063.0220578916,0.7666666666666667,257.96671637342445,88998.31812766074,168.3123421314209
610,209273.5014436175,0.7694444444444445,258.09654090243293,89087.91939308663,168.39704713077398
611,210905.67061705416,0.7638888888888888,259.10106138267855,89782.73529073232,169.0524541426785
612,208621.49585775536,0.7694444444444445,257.6941687387867,88810.3600237616,168.134516358495
613,211608.90272632983,0.7638888888888888,259.53266796743503,90082.10183754122,169.3340591349076
614,214108.74287360333,0.7611111111111111,261.06116060235996,91146.28605579928,170.33133575621574
615,211205.79422122595,0.7611111111111111,259.2853492195723,89910.49818126543,169.1726941406518
616,212213.41047109483,0.7694444444444445,259.90310989622316,90339.44133282667,169.5757567830947
617,211970.03898673275,0.7583333333333333,259.75403554948014,90235.83787117548,169.47849209404967
618,211098.80757161783,0.7527777777777778,259.21967018661144,89864.95386748142,169.12984135707575
619,214599.65667174748,0.7666666666666667,261.3602729763353,91355.26850496905,170.52649389495562
620,213308.62901905944,0.7638888888888888,260.57291767387727,90805.67686214988,170.01277795163807
621,216049.4317432441,0.7722222222222223,262.2416252776524,91972.43906797218,171.1015388936401
622,210982.76749007893,0.7555555555555555,259.1484144395026,89815.55549951227,169.08335000402516
623,213743.90644041752,0.7555555555555555,260.8386446282991,90990.97485525497,170.18615351998636
624,214199.11312330695,0.7583333333333333,261.11624866895727,91184.75675307147,170.3672783833997
625,214584.01279620128,0.7527777777777778,261.35074648835405,91348.60889295873,170.52027826556375
626,216061.1283309408,0.7583333333333333,262.2487238629831,91977.41831596446,171.10617041951923
627,217291.4229394732,0.7555555555555555,262.99431192437913,92501.15584679664,171.59263500938178
628,216073.35893046623,0.7555555555555555,262.2561463312272,91982.62489327662,171.11101326526352
629,216470.0540389685,0.7527777777777778,262.4967776246845,92151.4983608016,171.268014979133
630,216315.41897266515,0.7583333333333333,262.4030037804218,92085.67007280936,171.20683152267625
631,214701.47145744067,0.7527777777777778,261.4222655840744,91398.61115159314,170.5669414424148
632,218502.97787700783,0.7583333333333333,263.72648334751995,93016.9158826866,172.070345811779
633,218001.75710015115,0.75,263.42383052870423,92803.54574332963,171.87287768293012
634,223372.38987587352,0.7527777777777778,266.64890773822907,95089.82898756697,173.9771037874483
635,218410.65467228784,0.7527777777777778,263.67076180354763,92977.61381069245,172.03398986747345
636,219340.81656229077,0.7555555555555555,264.231622549994,93373.58457100119,172.39992771856936
637,220244.96999959892,0.7555555555555555,264.77566227492423,93758.48350940594,172.75489056650125
638,220502.6743293258,0.7611111111111111,264.93052139945894,93868.18847633,172.85592957772442
639,220639.01146473296,0.7527777777777778,265.0124122131702,93926.227318542,172.9093598607026
640,221022.75391925135,0.7527777777777778,265.2427711438427,94089.58682951693,173.05965929350327
641,216840.34150734567,0.7472222222222222,262.7211914278281,92309.13007197142,171.4144354683524
642,222035.8470011468,0.7527777777777778,265.849967439638,94520.86147343983,173.45582912547067
643,217938.51903093848,0.7527777777777778,263.3856206929337,92776.62523990359,171.84794738555917
644,216894.2069437732,0.75,262.7538207642203,92332.06063711907,171.4357247265465
645,220548.06036470455,0.75,264.95778530314016,93887.50935275968,172.87371811862124
646,226379.49790969936,0.7472222222222222,268.43776227271024,96369.9576052647,175.14425550633553
647,223599.1282236854,0.7555555555555555,266.78420690827284,95186.3517079011,174.06538075789877
648,223323.44327256677,0.7583333333333333,266.6196913400489,95068.99237414064,173.95804132669568
649,222836.70565876135,0.7444444444444445,266.3289815544136,94861.78773043201,173.76836552049605
650,224850.62644834563,0.7611111111111111,267.52976902230324,95719.11563735236,174.55182841820567
651,223987.5857065659,0.75,267.0158476810675,95351.71841072671,174.21651653832157
652,223720.19708807,0.7555555555555555,266.8564229545895,95237.8908332892,174.1124986654564
653,223832.17549061007,0.7527777777777778,266.9231992627961,95285.56014082427,174.15606737459512
654,224211.47882780727,0.75,267.14926596713445,95447.02991552891,174.303566311745
655,225787.7883116233,0.7527777777777778,268.0867120898808,96118.06629263371,174.91521014998747
656,224617.40136442348,0.7527777777777778,267.3909861293168,95619.83150757206,174.4612784662789
657,231066.937072225,0.75,271.20267410240825,98365.40470865055,176.94824321601234
658,227291.515552613,0.7611111111111111,268.97794788066466,96758.20434312918,175.49670370639276
659,227580.93015377835,0.7555555555555555,269.14914076558074,96881.40840136848,175.6083998035542
660,226271.723081938,0.7444444444444445,268.37385569541215,96324.07776332591,175.10255917491006
