x,y,uMBx,uMBy
3951.229325680852,151.24417836018864,0.010213238789516159,0.005270085195566472
3951.8052467968,151.54105264419977,0.010229203850249318,0.005267098461883792
3952.4574847041818,151.87648486417925,0.010244365022635636,0.005262091560665322
3952.9797704182047,152.14448687361303,0.010256450956689148,0.005257367489317952
3953.358078663214,152.33825219112688,0.010266089919327615,0.005254060164734161
3953.7367762184936,152.5318976605125,0.010277358600143472,0.005250608648473468
3954.13802847599,152.73670399337323,0.010287054512082195,0.005245882489539659
3954.586157475952,152.96499572089294,0.010296787107241601,0.005240076242719504
3955.2165504004074,153.28531229115032,0.010313572904296145,0.005232428796586886
3955.44594869904,153.40162966885208,0.010319731444923156,0.005229795705897445
3955.6754958866036,153.51789030997014,0.010326831656443677,0.005227183019955099
3955.8608859086626,153.61168543157473,0.010332041743003072,0.005224869708232535
3956.0463581092945,153.70543485348958,0.010335979119559656,0.005222071739288862
3956.2893574436216,153.82813370514015,0.0103410014495247,0.005218493159398267
3957.192471196312,154.2829085561523,0.010362246835765913,0.00520696807623152
3958.0907262190253,154.73336390376573,0.010380348821776304,0.005194576301448054
3958.974777391872,155.1748311677353,0.010396243347311011,0.005179986144367959
3959.8603925568727,155.61504466296697,0.010414052746106947,0.005163049053629568
3960.5234466053507,155.94307490759948,0.01042291136368512,0.005145261939013612
3961.1871001714703,156.2699493374753,0.01043350668962234,0.0051273276989781584
3961.916922841906,156.62771279894648,0.010444948023285001,0.005106476629506473
3962.6090702254205,156.9651667378093,0.010450815529786267,0.005080971917494702
3963.408728379654,157.35269588777587,0.010460017862377376,0.005053079536901779
3964.3311551121287,157.79659451239138,0.010467008555840079,0.0050171910360341425
3964.9928186580346,158.11288543559772,0.010470501135876067,0.00499178663505151
3965.3434375168918,158.2798179999219,0.01047328886590993,0.004979822725818966
3965.580108676095,158.392252689684,0.01047571224024351,0.0049724736631622315
3965.799833492123,158.4964633962646,0.010478176369542444,0.00496536821017995
3966.0404757800748,158.6103923572857,0.010479655711033839,0.004956881227448484
3966.6145967943326,158.88132147977743,0.010478938409623394,0.004933392872637627
3967.18875751191,159.15102293363452,0.010481243018612018,0.004912321967775045
3967.519934624332,159.30603650810556,0.01048291139116079,0.004900367166897741
3967.851184792943,159.46067073666023,0.010484604286948593,0.004887317972902845
3968.06800322755,159.5616419622984,0.010484519896594349,0.004877920613705458
3968.284812883493,159.66241525275538,0.010483284412154343,0.0048676869773851775
3968.5081865092975,159.7660228196054,0.010480985092430964,0.004856059761101636
3968.8007890993167,159.90139726459273,0.010479200630723641,0.004841385406402354
3969.12723917566,160.0519805100857,0.010477990614792347,0.004825605632328085
