x,y,u,v
0.00035,1e-05,0.6039399643767068,-0.007840418
0.00036,1e-05,0.609094371,-0.005954348
0.00037,1e-05,0.6068374497633098,-0.002225079
0.00038,1e-05,0.6158085824617267,-0.003020665
0.00039,1e-05,0.6188312426269248,0.001555471
0.0004,1e-05,0.6140302543387575,0.000802521
0.00041,1e-05,0.6169376051076503,0.000620822
0.00042,1e-05,0.6233193831166928,0.001361118
0.00043,1e-05,0.6112525519280628,0.001966507
0.00044,1e-05,0.6037509198775866,0.002575864
0.00045,1e-05,0.6029556819743189,0.00209805
0,1.5e-05,0.7411801684315491,0.003713192
1.0000000000000026e-05,1.5e-05,0.7376037981864559,0.004910997
1.9999999999899872e-05,1.5e-05,0.7241096183140807,0.005337857
2.99999999998999e-05,1.5e-05,0.7300410058174822,0.00648588
3.9999999999899925e-05,1.5e-05,0.7227392962803069,0.00638547
4.999999999989995e-05,1.5e-05,0.7119360053047876,0.007826284
5.999999999989998e-05,1.5e-05,0.7009381525190453,0.009481933
6.99999999999e-05,1.5e-05,0.6864712797233039,0.011447694
7.999999999990003e-05,1.5e-05,0.6787437495163559,0.01311477
8.99999999999998e-05,1.5e-05,0.6645706073769448,0.015401481
9.999999999999983e-05,1.5e-05,0.6501159592813961,0.015866441
0.00011,1.5e-05,0.637004334,0.016993536
0.00012,1.5e-05,0.6100028784076953,0.017588333
0.00013,1.5e-05,0.5940877973300471,0.016922156
0.00014,1.5e-05,0.5719504652146805,0.016030416
0.00015,1.5e-05,0.5537903424397248,0.014751923
0.00016,1.5e-05,0.5394765462486918,0.01266638
0.00017,1.5e-05,0.523321295,0.011142897
0.00018,1.5e-05,0.5136832075228911,0.009036984
0.00019,1.5e-05,0.508503538,0.004769426
0.0002,1.5e-05,0.5015798275120973,0.001905685
0.00021,1.5e-05,0.4989196736915398,-0.00184813
0.00022,1.5e-05,0.5060604719368684,-0.005268572
0.00023,1.5e-05,0.5096743371327592,-0.008702033
0.00024,1.5e-05,0.5217784892332196,-0.012755066
0.00025,1.5e-05,0.5346526358109446,-0.015974341
0.00026,1.5e-05,0.554512623,-0.019884063
0.00027,1.5e-05,0.576111109,-0.023732715
0.00028,1.5e-05,0.606608906,-0.025664645
0.00029,1.5e-05,0.6271731475013962,-0.027372926
0.0003,1.5e-05,0.6529474652525549,-0.027165606
0.00031,1.5e-05,0.6777676816427061,-0.028263913
0.00032,1.5e-05,0.7044554479636458,-0.026889099
0.00033,1.5e-05,0.7315039675470336,-0.021758428
0.00034,1.5e-05,0.7530384206279198,-0.018195877
0.00035,1.5e-05,0.7700693757410113,-0.015908175
0.00036,1.5e-05,0.7806165113339565,-0.011424072
0.00037,1.5e-05,0.7883476264216157,-0.009259388
0.00038,1.5e-05,0.7990265603846353,-0.004941264
0.00039,1.5e-05,0.8035258203499969,-0.001039315
0.0004,1.5e-05,0.7985021049660268,0.000741001
0.00041,1.5e-05,0.8043718480892568,0.002021076
0.00042,1.5e-05,0.7957970131504531,0.002358318
0.00043,1.5e-05,0.7922028282257275,0.004038569
0.00044,1.5e-05,0.7928369353326317,0.003410642
0.00045,1.5e-05,0.780538886,0.005088814
0,2e-05,0.8698556508309058,0.005143372
1.0000000000000026e-05,2e-05,0.8670614355172341,0.006607856
1.9999999999899872e-05,2e-05,0.8612172099069141,0.007186235
2.99999999998999e-05,2e-05,0.8549648167965653,0.008237609
3.9999999999899925e-05,2e-05,0.8550216082476569,0.01041203
4.999999999989995e-05,2e-05,0.8446758078317519,0.011940567
5.999999999989998e-05,2e-05,0.8299537544271296,0.015070889
6.99999999999e-05,2e-05,0.8300086276715892,0.015681464
7.999999999990003e-05,2e-05,0.8061070924310333,0.019592558
8.99999999999998e-05,2e-05,0.7879935002370106,0.02212509
9.999999999999983e-05,2e-05,0.7815543227469144,0.024224696
0.00011,2e-05,0.7597707175404959,0.025902089
0.00012,2e-05,0.7401215538070707,0.026827065
0.00013,2e-05,0.7120477458901021,0.027239044
0.00014,2e-05,0.6876820425403578,0.025929723
0.00015,2e-05,0.6732402072229651,0.025238815
0.00016,2e-05,0.6490915434189078,0.021120254
0.00017,2e-05,0.6271992372860411,0.018697766
0.00018,2e-05,0.6164558509271703,0.014612709
0.00019,2e-05,0.6086809058254532,0.009780951
0.0002,2e-05,0.6035313360993447,0.005225764
0.00021,2e-05,0.5955279005666206,-0.00085398
0.00022,2e-05,0.5923966448395247,-0.006991318
0.00023,2e-05,0.6018208561037144,-0.012284314
0.00024,2e-05,0.6080347573051517,-0.018524026
0.00025,2e-05,0.6276547790157528,-0.023085359
0.00026,2e-05,0.6470973941268813,-0.029433037
0.00027,2e-05,0.667481093,-0.034625776
0.00028,2e-05,0.6894164256104798,-0.038233671
0.00029,2e-05,0.7150922846604095,-0.042036371
0.0003,2e-05,0.7460194923925928,-0.042829136
0.00031,2e-05,0.783489915,-0.042948313
0.00032,2e-05,0.8115877566135422,-0.040511043
0.00033,2e-05,0.8298344733754723,-0.036119989
0.00034,2e-05,0.8574937077612599,-0.030879292
0.00035,2e-05,0.8782513768739353,-0.026005769
0.00036,2e-05,0.9033986923995206,-0.019757219
0.00037,2e-05,0.914622582,-0.014609932
0.00038,2e-05,0.9209928942380068,-0.00936972
