x,y,u,v
5.999999999989998e-05,0.000185,0.00011254704311035046,-0.0029179150234925014
5.999999999989998e-05,0.00019,-3.18241962962649e-05,-0.0027124129433728755
5.999999999989998e-05,0.000195,-0.00014281008835129275,-0.002446246113241977
5.999999999989998e-05,0.0002,-0.0002192400437763028,-0.0021574588599851036
5.999999999989998e-05,0.000205,-0.0002773936747707511,-0.001863867174329971
5.999999999989998e-05,0.00021,-0.0003061884665280894,-0.0015744953188940195
5.999999999989998e-05,0.000215,-0.0003087326115426958,-0.0013009814264848723
5.999999999989998e-05,0.00022,-0.00029617262724773345,-0.0010469800802569318
5.999999999989998e-05,0.000225,-0.000268129159282154,-0.0008168919380833879
5.999999999989998e-05,0.00023,-0.00023282779886685232,-0.0006136191127407256
5.999999999989998e-05,0.000235,-0.00018707245155735015,-0.0004347786665416154
5.999999999989998e-05,0.00024,-0.0001380151711376745,-0.0002878091664353463
