x1,y1,uMBx1,uMBy1,x2,y2,uMBx2,uMBy2
3982.385684779761,220.35735270525407,4.749555371035414e-14,1.261140937619767e-13,3982.3856851078267,220.35735367231513,-5.347710558468125e-09,-1.5392460355360372e-08
3982.3856847797656,220.3573527052655,-2.050694815665054e-14,-5.918166817367111e-14,3982.3856843541994,220.35735146365442,8.622526854179159e-10,2.240036151118424e-09
3982.38568477976,220.35735270525115,-1.65017607879503e-14,-4.148498272249318e-14,3982.385685086969,220.3573535911371,4.264643841874806e-09,1.2642633350779119e-08
3982.3856847797642,220.35735270526158,4.2851013649971747e-14,1.0886430219195947e-13,3982.3856847158913,220.35735253337927,-6.682915308713785e-09,-1.954167816129853e-08
3982.3856847797624,220.35735270525754,-5.325811528343983e-14,-1.4134037084410793e-13,3982.385684671354,220.35735237350335,7.507558560403207e-09,2.1836701626531566e-08
3982.385684779761,220.35735270525356,4.353337121080034e-14,1.186598739543442e-13,3982.385685121859,220.3573537120647,-4.809080131244724e-09,-1.381156147388946e-08
3982.3856847797656,220.3573527052656,-1.0703120063439072e-14,-4.542751393483448e-14,3982.385684365202,220.35735149720543,1.5373095630631615e-10,1.7951072989933675e-10
3982.3856847797606,220.35735270525157,-2.2328922826501696e-14,-5.220549988158743e-14,3982.385685055645,220.35735349911153,4.627642643632183e-09,1.3681824347762274e-08
3982.385684779764,220.35735270526118,3.956601531685428e-14,1.1113361327536014e-13,3982.38568473568,220.35735259101065,-6.66996558241622e-09,-1.949117146670758e-08
3982.385684779763,220.357352705258,-4.4541808020484555e-14,-1.4082756051016806e-13,3982.3856846520757,220.3573523176858,7.338991269390624e-09,2.133233625992529e-08
3982.3856847797615,220.35735270525325,3.648916801315939e-14,1.1270524509810274e-13,3982.385685130509,220.35735373644843,-4.421133417926256e-09,-1.2673854127814113e-08
3982.385684779765,220.35735270526558,-9.253056824413759e-15,-3.6324036635736663e-14,3982.385684373777,220.35735152313416,-2.9311069244120397e-10,-1.1189262059363192e-09
3982.385684779761,220.35735270525188,-1.997911757257459e-14,-5.793212250554937e-14,3982.3856850353523,220.35735343954553,4.838360421301361e-09,1.428372175566043e-08
3982.3856847797633,220.35735270526098,3.1698674378501564e-14,1.118968780974839e-13,3982.385684746915,220.35735262374894,-6.6710470129927235e-09,-1.9487140531592484e-08
3982.3856847797633,220.3573527052582,-3.2642000290770753e-14,-1.3818836938502375e-13,3982.385684640913,220.35735228534438,7.252124302007358e-09,2.107167973859866e-08
3982.385684779761,220.35735270525436,2.3927912543899604e-14,1.3739925332298402e-13,3982.385685108152,220.3573536749618,-6.14352846293611e-09,-1.771465038145783e-08
3982.385684779765,220.35735270526564,-1.896970975942238e-15,-6.647427801013409e-14,3982.3856843289586,220.35735138921393,1.2848265915596192e-09,3.45685060937254e-09
3982.385684779761,220.35735270525092,-2.995264819522512e-14,-4.068072360987229e-14,3982.38568511117,220.3573536614402,4.362924624786778e-09,1.2945073857824327e-08
3982.3856847797633,220.3573527052614,4.462868364484619e-14,1.1183105550501414e-13,3982.3856847192856,220.35735254394967,-7.007137139012513e-09,-2.0485641895663316e-08
3982.3856847797633,220.35735270525782,-5.005366441041253e-14,-1.420477098510406e-13,3982.38568465966,220.35735233877378,7.820935742172095e-09,2.27436995417524e-08
3982.3856847797606,220.35735270525322,2.7080285056826563e-14,1.1302742742690834e-13,3982.3856851442565,220.35735377723896,-4.772103264230541e-09,-1.3689310984683468e-08
3982.385684779765,220.35735270526564,3.69672236399031e-15,-3.349517217799718e-14,3982.385684354139,220.357351465879,-2.738340708710669e-10,-1.0752148858133632e-09
3982.3856847797615,220.3573527052521,-2.8422148260954744e-14,-6.282108382023257e-14,3982.3856850404595,220.35735345381144,5.130258755917061e-09,1.5138658338045712e-08
3982.385684779763,220.3573527052604,3.1411932061289413e-14,1.1344457884492167e-13,3982.3856847627967,220.3573526705493,-6.9260333044566044e-09,-2.0220854266635535e-08
3982.385684779764,220.3573527052588,-3.454192949046009e-14,-1.36170775770399e-13,3982.385684618623,220.35735222011107,7.395116472388421e-09,2.147443750398035e-08
3982.385684779761,220.35735270525365,3.186576259168506e-14,1.2448132800293856e-13,3982.385685137244,220.35735375878303,-5.708001078371914e-09,-1.6424995813748065e-08
3982.385684779765,220.35735270526573,-8.234605019444883e-15,-4.673735823019703e-14,3982.3856843264384,220.35735138359695,4.731170770134701e-10,1.08670786182889e-09
3982.3856847797606,220.35735270525169,-2.9537996551737875e-14,-5.64092981839416e-14,3982.385685078156,220.3573535638891,5.0102002773223414e-09,1.4812476090176843e-08
3982.385684779764,220.35735270526052,5.25662777436886e-14,1.148192133902599e-13,3982.3856847551533,220.35735264875152,-7.152089317461272e-09,-2.0885319167429976e-08
3982.385684779763,220.3573527052588,-6.659944280493222e-14,-1.4003603998450554e-13,3982.3856846203907,220.35735222464103,7.692018707712273e-09,2.234189858694729e-08
3982.385684779761,220.35735270525348,6.623639866744574e-14,1.289638925350791e-13,3982.3856851446603,220.35735378093787,-5.970750980338977e-09,-1.7186902075307187e-08
